"","species","read_length","species_sensitivity","species_specificity","species_accuracy","species_precision","genus_sensitivity","genus_specificity","genus_accuracy","genus_precision"
"183","Elizabethkingia anophelis","300",90.3158722253147,99.9999496282058,99.9687912488198,99.9857224443175,98.2606872245931,99.9999496282058,99.9944807550914,99.9870062370062
"184","Enterobacter cloacae","75",86.8737380111055,99.9998932017579,99.1675810738224,99.9981841952353,96.9996214033316,99.9979708334001,99.8078494644091,99.9691102115138
"185","Enterobacter cloacae","150",95.8970880524971,99.9997864324828,99.7396651151254,99.9967102557776,98.7285863015427,99.9982914598621,99.9177889837238,99.974442527634
"186","Enterobacter cloacae","300",98.0014241633041,99.9994641689797,99.8727322911701,99.9919272809468,99.2119629717541,99.9941058587764,99.9444960228841,99.912353391127
"187","Enterococcus avium","75",93.2185252075495,99.9999498833786,99.9906480789831,99.9743194658449,98.8442618821781,99.9957987215275,99.9841466350578,96.8867143336962
"188","Enterococcus avium","150",94.4816223067174,100,99.9928993660409,100,99.584002224278,99.9946975282306,99.988448982956,95.2053442657978
"189","Enterococcus avium","300",95.3131003743591,99.9997988817827,99.9937281916649,99.9000999000999,99.755129394783,99.9901590864078,99.9854994911556,92.446350603055
"190","Enterococcus faecalis","75",76.5066394279877,99.9979837490171,99.8139575823288,99.6673320026613,98.8292081750026,99.994899510149,99.9721936601545,99.7408789386401
"191","Enterococcus faecalis","150",91.4070480081716,99.9980848106331,99.9307931485217,99.7353023126219,99.358118516997,99.9947981848725,99.9823982574275,99.7371134020619
"192","Enterococcus faecalis","300",97.5394079200308,99.9950441525552,99.975816178876,99.3603133159269,99.5102587895659,99.9892543105566,99.9799304389012,99.4589859851608
"193","Enterococcus faecium","75",21.4596010963887,99.9991238560675,99.3220059332795,98.4389170122021,98.8543881398017,99.9974050699406,99.9849228941896,99.2985202982937
"194","Enterococcus faecium","150",29.7611182813511,99.9988601393434,99.3854880328462,98.1552506757378,99.5243825729081,99.9966443370099,99.9916594680211,99.0119056600758
"195","Enterococcus faecium","300",42.9932002371558,99.9980228270986,99.4947679111059,97.6044061024126,99.7456743984139,99.9932881650285,99.990530972545,98.2747594542811
"196","Erysipelothrix rhusiopathiae","75",89.5244938615875,99.999764390817,99.7975284915548,99.8836824224434,99.9280765245553,99.999764390817,99.9981996542652,99.8964797427202
"197","Erysipelothrix rhusiopathiae","150",96.9228977077898,99.9993987747028,99.9368951586241,99.6832101372756,99.9993608916839,99.9993987747028,99.9993666046606,99.6934082779765
"198","Erysipelothrix rhusiopathiae","300",98.405017861936,99.9994971534308,99.9680558189436,99.7504853835933,100,99.9994971534308,99.9994982590928,99.7543411749809
"199","Escherichia coli","75",14.0148970087998,99.9972691709767,98.9940821411409,96.3610939162978,16.3184972099429,99.9966337729788,99.0189857330711,96.3298190955498
"200","Escherichia coli","150",21.5928005436831,99.9982314345116,99.0799597311508,98.3585103905182,23.669170197924,99.9974219775356,99.103811385184,97.876413893437
"201","Escherichia coli","300",49.8598356150695,99.9929877712118,99.4092402031788,97.4004003174846,55.8053274066178,99.9914603745696,99.4749470135999,97.2260780400262
"202","Eubacterium limosum","75",86.637842876002,99.999978236651,99.9101806739177,99.9960328806284,99.8651969580603,99.9995983478599,99.9987440892064,99.9291854794111
"203","Eubacterium limosum","150",91.9837577814664,99.9999466650087,99.9451139779069,99.989701747898,99.9914639842523,99.9989592052569,99.9989015237435,99.8271489749715
"204","Eubacterium limosum","300",93.9874209306042,99.9999569079904,99.9597885310813,99.9925201439663,99.9981921394222,99.9981859972872,99.9981903314155,99.7440985146295
"205","Finegoldia magna","75",91.9094807129956,99.9997997121864,99.8772727542616,99.8373983739837,91.9094807129956,99.9997997121864,99.8772727542616,99.8373983739837
"206","Finegoldia magna","150",94.5388105090814,99.9998497912098,99.9172419863662,99.8814229249012,94.5388105090814,99.9998497912098,99.9172419863662,99.8814229249012
"207","Finegoldia magna","300",96.4173968157444,99.9996985363942,99.9422496913155,99.7679814385151,96.4173968157444,99.9996985363942,99.9422496913155,99.7679814385151
"208","Fusobacterium necrophorum","75",99.3530472921452,99.9989360885799,99.9793735071484,94.7805778614657,98.7025895657945,99.9965340837881,99.9181303869039,99.3755636984432
"209","Fusobacterium necrophorum","150",99.89775356649,99.9984089197556,99.9955338991646,93.0277967992353,99.5315641856404,99.9945084971741,99.9654716517721,99.319449514886
"210","Fusobacterium necrophorum","300",99.9654960455468,99.9977370912034,99.9965541555291,93.4612008960775,99.6726593310173,99.9913008554399,99.9681519706652,99.2009326048184
"211","Fusobacterium nucleatum","75",72.7142491131894,99.9928223147896,99.6969656500113,87.101640434071,98.5382190502491,99.997574000088,99.9352641341425,99.4757089579268
"212","Fusobacterium nucleatum","150",88.7201065154222,99.9949675688226,99.8712546021834,90.7914332509408,99.6130693049453,99.9962558593184,99.9791886065044,99.5701673531175
"213","Fusobacterium nucleatum","300",93.9867049067407,99.9959825084234,99.9360496307931,92.5945441166046,99.6938997863975,99.9944294138615,99.9816253213087,99.5649101220701
"214","Gardnerella vaginalis","75",96.4698035733755,100,99.9735442817276,100,98.6921402744746,100,99.9901478689256,100
"215","Gardnerella vaginalis","150",97.5628651870193,100,99.9844485570123,100,98.9634329738428,100,99.9930993559383,100
"216","Gardnerella vaginalis","300",98.3751412555215,99.9999492116634,99.9896139231806,99.9957908914892,99.3379954134243,99.9998984233269,99.9958857061387,99.9916597164304
"217","Gemella haemolysans","75",98.3070087778158,99.99980353729,99.9794513876252,99.8594903451438,98.652911550321,99.9992552635118,99.9754068182266,98.8951406721434
"218","Gemella haemolysans","150",99.7423081562985,99.999892890508,99.9956424467641,99.7530109675549,99.3907398676341,99.998613929776,99.9889257172294,97.7301496067605
"219","Gemella haemolysans","300",99.9025446237193,99.9999036463682,99.9982669639957,99.628458183526,99.5050547118059,99.9979749152861,99.9902002605033,97.2738754623999
"220","Gemella morbillorum","75",92.3005996288175,99.9995325112876,99.9557744285526,99.643925206989,97.1377175690971,99.9984896963458,99.9471149971141,99.7235909920122
"221","Gemella morbillorum","150",95.1365201946109,99.9995496655408,99.9710832050151,99.7269358364995,98.22310967772,99.997501451191,99.9693612857524,99.6525978012539
"222","Gemella morbillorum","300",95.6732116456591,99.9996895864989,99.9757447408285,99.8048702943204,98.4551480415814,99.9964997187072,99.9722031287786,99.454662325407
"223","Gordonia araii","75",0,100,99.6799471146592,100,68.3818175702341,99.9674261084366,99.6870253893562,94.7843009382055
"224","Gordonia araii","150",0,100,99.6798460875501,100,72.8053116534826,99.9353340478341,99.6945674002917,91.4813805872994
"225","Gordonia araii","300",0,100,99.6798804612631,100,75.7535295100727,99.9095341762586,99.6952683768174,89.28806945458
"226","Gordonia bronchialis","75",97.7713700190236,99.9980398532426,99.9853363679903,99.6420784533041,68.3818175702341,99.9674261084366,99.6870253893562,94.7843009382055
"227","Gordonia bronchialis","150",98.6775427586777,99.9956368539792,99.9880903260611,99.1813169513134,72.8053116534826,99.9353340478341,99.6945674002917,91.4813805872994
"228","Gordonia bronchialis","300",99.0343324866059,99.9946415255602,99.9893347824017,99.0565081611352,75.7535295100727,99.9095341762586,99.6952683768174,89.28806945458
"229","Haemophilus aegyptius","75",11.1222995239839,99.9994943432176,99.0283444545916,99.5901639344262,98.9275690167986,99.9939075310269,99.9429850050563,99.8773473185586
"230","Haemophilus aegyptius","150",18.9033321127792,99.9998988818353,99.1138812600889,99.9515972894482,99.7193188244905,99.9932781935145,99.9801973464444,99.8657464706006
"231","Haemophilus aegyptius","300",26.5583402184889,100,99.197049155647,100,99.9117072042717,99.9926219175426,99.9887586881791,99.8529319074732
"232","Haemophilus haemolyticus","75",86.1468838078507,99.9942024180796,99.8525940063931,94.4441497196854,98.9021178777253,99.9982023511386,99.8423168852343,99.9573592090654
"233","Haemophilus haemolyticus","150",96.5280674685342,99.997303786698,99.9611036741752,98.5683293134176,99.6673251732903,99.9983973688213,99.9517693797484,99.9460966597856
"234","Haemophilus haemolyticus","300",98.7906809124568,99.9969235303391,99.9826090927011,98.3950338342501,99.8751611783163,99.9980430928769,99.9846396542169,99.9298965991303
"235","Haemophilus influenzae","75",77.9696533718708,99.9822526483043,99.7474485715124,84.4942107119724,98.912756482946,99.9984198837395,99.8557392191871,99.9624368224785
"236","Haemophilus influenzae","150",93.3747344558524,99.9890737792487,99.9175831776377,91.9581569430168,99.6720980398736,99.9985748374456,99.9561764282522,99.9517707664792
"237","Haemophilus influenzae","300",97.7806411656128,99.984102047079,99.9618368856164,91.2960808079229,99.8729476751927,99.9982614323657,99.9859127106351,99.938616986048
"238","Haemophilus parahaemolyticus","75",98.0169807237996,99.999748467285,99.799209625506,99.5799320275887,98.9277319823626,99.9982479166261,99.841399135817,99.9702481734777
"239","Haemophilus parahaemolyticus","150",99.4599936070817,99.9999343934336,99.9397053778023,99.9869319780232,99.674996263629,99.9984072056556,99.9519045977644,99.9743639165166
"240","Haemophilus parahaemolyticus","300",99.647573031465,99.9998477137987,99.9761455743598,99.8425827960557,99.8831179483895,99.998092980593,99.9849081738808,99.9750157057868
"241","Haemophilus parainfluenzae","75",97.0516138299413,99.9958790318461,99.9087826406585,96.1628385331016,98.9013111520487,99.9983227604904,99.8519122206608,99.9601947940515
"242","Haemophilus parainfluenzae","150",99.0492748075153,99.9980747360542,99.9705712508366,98.2264235421109,99.6697613486619,99.9985044282861,99.9547231955784,99.9491574421583
"243","Haemophilus parainfluenzae","300",99.4983611043461,99.9975869217654,99.9832875140956,98.3666350549797,99.8703375578569,99.9981708938501,99.9855398003729,99.9345221398552
"244","Haemophilus pittmaniae","75",97.3774581928303,99.9995733029437,99.9660846105766,99.9661648516485,98.9828122991128,99.9991715334976,99.9426647680342,99.9832260038029
"245","Haemophilus pittmaniae","150",99.1548523752844,99.9997402062647,99.9888120775784,99.9683361590579,99.6849572311969,99.9990037472856,99.9814194886457,99.9772657561106
"246","Haemophilus pittmaniae","300",99.6484450546337,99.9997232783491,99.9953862096712,99.9669420743705,99.8872566054319,99.9984416425924,99.9923491910333,99.9654916620541
"247","Hafnia alvei","75",73.5754789088953,99.9999565052392,99.8875938541334,99.9920996415493,94.1609244563891,99.9999076838844,99.9768409009198,99.9137066014418
"248","Hafnia alvei","150",89.2444716859571,100,99.9580571661772,100,97.8179866375724,100,99.9915809952969,100
"249","Hafnia alvei","300",96.2740176839561,99.9999563569536,99.9834791520755,99.9940475071432,98.7901648620673,99.9999347262588,99.9948789590273,99.9915469876926
"250","Helicobacter pylori","75",99.6153371334779,99.9999549728851,99.9976886211108,99.9965027222593,99.8615801172455,99.9999438473107,99.9991554549535,99.9861352282446
"251","Helicobacter pylori","150",99.9233610058577,99.9999887247208,99.9994666353314,99.9992337693186,99.9927184971657,99.9999776005722,99.9999333290886,99.9888888618007
"252","Helicobacter pylori","300",99.9764039859923,99.9999212948143,99.9998104472187,99.9852159698143,100,99.9999212948143,99.99992194694,99.9852234504695
"253","Heyndrickxia coagulans","75",54.9331575974393,99.9995991706539,99.913635173306,99.6149005419646,98.6654532521601,99.9995490807425,99.9969994887007,99.7553193309419
"254","Heyndrickxia coagulans","150",75.0162548583346,99.9999498890041,99.9523462575312,99.9685336689742,99.427329909497,99.9998997780083,99.9987999018914,99.9524940617577
"255","Heyndrickxia coagulans","300",88.9521579404919,99.9998994392734,99.9788762512064,99.9468932554434,99.6803051123139,99.9998994392734,99.9992975484435,99.9525166191833
"256","Hoylesella pleuritidis","75",0,100,98.7963866031989,100,22.2761144726839,99.9985623578683,99.064156969762,98.9129513210459
"257","Hoylesella pleuritidis","150",0,100,98.7960083837286,100,31.4058209072933,99.9974823610003,99.1694116386239,98.6505920535148
"258","Hoylesella pleuritidis","300",0,100,98.7965544289199,100,38.147871841462,99.9966860765268,99.2522497202945,98.5430735482772
"259","Kingella denitrificans","75",96.9705036076842,99.9999273569162,99.9646642128154,99.9835504915145,98.3620137769096,99.9997445715038,99.9545305733636,97.8188106110346
"260","Kingella denitrificans","150",99.4323718178939,99.9999470792435,99.9889969236378,99.9863617244686,99.704545170954,99.999723700134,99.9860346159808,98.9322192097376
"261","Kingella denitrificans","300",99.6291351074881,99.9999017321358,99.9938928266725,99.9892243173434,99.7933703187636,99.9995966813744,99.9927732176924,97.264197585617
"262","Kingella kingae","75",93.9729189882843,99.9990077685519,99.9479142333125,98.2912627893161,98.7226199042848,99.9994273860952,99.9624857993203,99.8830146512186
"263","Kingella kingae","150",97.5860531051545,99.9994179684649,99.9776696306833,98.8726079293505,99.6035254941005,99.9994725120981,99.9874309879559,99.9220461307167
"264","Kingella kingae","300",98.8670239762104,99.999293493587,99.9884335742864,98.9906553976014,99.8117413633428,99.9995671274976,99.9939485431824,99.9582561420521
"265","Klebsiella oxytoca","75",86.5559307505699,99.9992069622282,99.8334019199012,99.578674803978,96.5171864000625,99.994237663648,99.9101212238365,99.5451971993296
"266","Klebsiella oxytoca","150",93.2219413132992,99.999003045321,99.9149389889524,99.4300458143099,98.0993536721089,99.9946392647045,99.9486669513612,99.5319183304511
"267","Klebsiella oxytoca","300",95.5656735963665,99.9962492461014,99.9419246023919,98.248233385138,98.9201209417267,99.9891457997112,99.9611469719188,99.0636451074697
"268","Klebsiella pneumoniae","75",22.5390062033962,99.994815903588,98.7583734522179,98.6019736842105,93.7668161434977,99.9958244092812,99.8846696681227,99.7555012224939
"269","Klebsiella pneumoniae","150",37.351209121664,99.9939018440823,98.9938651779339,99.0036532713384,96.3515103962338,99.9967414205166,99.9316908465734,99.8142127264282
"270","Klebsiella pneumoniae","300",62.4213440724893,99.9802128243337,99.3811256367149,98.0818667193989,97.2594259988745,99.9893720843489,99.9406820063734,99.4018519583597
"271","Klebsiella quasipneumoniae","75",23.1844949045213,99.9956334371329,99.4486201928757,90.0832262714388,96.5171864000625,99.994237663648,99.9101212238365,99.5451971993296
"272","Klebsiella quasipneumoniae","150",40.1693413060094,99.995485081977,99.5727222920092,92.7541547315941,98.0993536721089,99.9946392647045,99.9486669513612,99.5319183304511
"273","Klebsiella quasipneumoniae","300",60.6964456339713,99.9843059543941,99.7040542833328,87.9270433949614,98.9201209417267,99.9891457997112,99.9611469719188,99.0636451074697
"274","Klebsiella variicola","75",19.4540513110703,99.9965435686608,99.6301734781951,92.6836503825696,95.9671123487496,99.9945550127746,99.9050309126937,99.5872580039625
"275","Klebsiella variicola","150",33.5009791553755,99.996875617147,99.6984089944022,95.8434846737292,97.7497850169339,99.9950596958669,99.9452717304037,99.5883772096466
"276","Klebsiella variicola","300",51.1377196663908,99.9890099039603,99.7661771722459,91.0301779936912,98.5879819531563,99.9891910566388,99.9570539788097,99.1312864776477
"277","Kytococcus sedentarius","75",98.9981047862032,99.9999287793994,99.9909774134082,99.9932716242575,98.9981047862032,99.9999287793994,99.9909774134082,99.9932716242575
"278","Kytococcus sedentarius","150",99.5399725809933,99.9997117564965,99.9957001446341,99.9774490378446,99.5399725809933,99.9997117564965,99.9957001446341,99.9774490378446
"279","Kytococcus sedentarius","300",99.8612320281432,99.999931304886,99.9985353568387,99.9620938084042,99.8612320281432,99.999931304886,99.9985353568387,99.9620938084042
"280","Leclercia adecarboxylata","75",58.9547003210361,99.9997715925783,99.8410810168103,99.8702051930839,94.3427869523337,99.9993976663461,99.9772016189293,99.77228095466
"281","Leclercia adecarboxylata","150",79.8453816384204,99.9997278987751,99.9219100230383,99.9001367212487,95.8501487731667,99.9995887646523,99.9837746708722,99.8646172048315
"282","Leclercia adecarboxylata","300",89.8801752875936,99.9996445084511,99.9608369610613,99.846170893808,96.7444423455605,99.9992978663858,99.986346912984,99.7296154395747
"283","Legionella anisa","75",96.6694379530062,99.9874912656873,99.9318921376081,98.8630521479408,50.7833774307799,99.9997127581713,97.5321080311836,99.977203400184
"284","Legionella anisa","150",97.3896113651014,99.9682993027698,99.9285409766451,96.8241858105504,57.7173986432781,99.9995826952042,97.8693516320577,99.966297915158
"285","Legionella anisa","300",97.5057347945703,99.9489892650924,99.9114826224401,95.0041156450991,64.5507301289778,99.9992952750043,98.2028680241203,99.9613014708667
"286","Legionella feeleii","75",0,100,99.5114183389085,100,50.7833774307799,99.9997127581713,97.5321080311836,99.977203400184
"287","Legionella feeleii","150",0,100,99.5112326287509,100,57.7173986432781,99.9995826952042,97.8693516320577,99.966297915158
"288","Legionella feeleii","300",0,100,99.5118499358732,100,64.5507301289778,99.9992952750043,98.2028680241203,99.9613014708667
"289","Legionella longbeachae","75",98.4414998446189,99.9930250638211,99.9788361040031,99.3654859394194,50.7833774307799,99.9997127581713,97.5321080311836,99.977203400184
"290","Legionella longbeachae","150",99.4038514268495,99.9861225112953,99.9809777704588,98.6899488541347,57.7173986432781,99.9995826952042,97.8693516320577,99.966297915158
"291","Legionella longbeachae","300",99.6207861495246,99.9765692313431,99.9734247802293,97.7778453959692,64.5507301289778,99.9992952750043,98.2028680241203,99.9613014708667
"292","Legionella maceachernii","75",0,100,98.6986286481957,100,50.7833774307799,99.9997127581713,97.5321080311836,99.977203400184
"293","Legionella maceachernii","150",0,100,98.697956285181,100,57.7173986432781,99.9995826952042,97.8693516320577,99.966297915158
"294","Legionella maceachernii","300",0,100,98.6992458642143,100,64.5507301289778,99.9992952750043,98.2028680241203,99.9613014708667
"295","Legionella wadsworthii","75",0,100,99.0756754587753,100,50.7833774307799,99.9997127581713,97.5321080311836,99.977203400184
"296","Legionella wadsworthii","150",0,100,99.0754643146556,100,57.7173986432781,99.9995826952042,97.8693516320577,99.966297915158
"297","Legionella wadsworthii","300",0,100,99.0753583556827,100,64.5507301289778,99.9992952750043,98.2028680241203,99.9613014708667
"298","Leptotrichia buccalis","75",86.8274271510611,99.9968687937405,99.780526724817,99.6178435984098,97.6425687170271,99.9957831498882,99.9259831240013,99.73179004019
"299","Leptotrichia buccalis","150",96.0356074749226,99.9980006900076,99.9328459000121,99.7756262241442,99.7597925987883,99.990441468477,99.9830738940323,99.4221010030302
"300","Leptotrichia buccalis","300",98.4722339615591,99.9987674136946,99.9734358929872,99.8321925138103,99.9637231103828,99.9897614231055,99.9890369888956,99.3448551646896
"301","Listeria monocytogenes","75",91.5604386412732,99.999596742354,99.9354888886263,99.9435757681969,99.2450024345412,99.9995462900491,99.9938489495957,99.9421787420861
"302","Listeria monocytogenes","150",97.3324010254119,100,99.9794983452561,100,99.7204150566673,100,99.9978498262349,100
"303","Listeria monocytogenes","300",98.6244503224165,99.9996965243746,99.9891621888758,99.9610804240322,99.8733333163204,99.999645907968,99.9986452820685,99.9558254859689
"304","Moraxella osloensis","75",93.5893605543601,99.9998942093167,99.9496624252552,98.8866948102168,98.9059482974775,99.9995490129495,99.9924906595058,96.9398431518927
"305","Moraxella osloensis","150",98.8205866601967,99.9999049990893,99.9828455616665,99.9770934581741,99.7463368186183,99.9994407505453,99.9959058507942,97.7490677389367
"306","Moraxella osloensis","300",99.4134269173287,99.9999879150457,99.9914478855861,99.9972430524923,99.8076830471091,99.9994330099269,99.9968262111443,94.8928427353357
"307","Mycobacterium gordonae","75",97.2563561547133,99.9937572781927,99.9824690732267,93.6576313655201,80.9039790421126,99.9632533247194,99.4602650375104,98.3993617114215
"308","Mycobacterium gordonae","150",98.6955358162849,99.99239647374,99.9864744456247,93.5150404222498,91.0179944083897,99.9530844948851,99.7169952003234,98.1589717911834
"309","Mycobacterium gordonae","300",99.2420074620663,99.9910418726691,99.9871891502572,91.9050745079811,94.4674959123961,99.9497189818732,99.8011265351619,98.0674878512365
"310","Mycobacterium kansasii","75",98.7995953229414,99.9934744627298,99.9855691478051,98.8120225897304,80.9039790421126,99.9632533247194,99.4602650375104,98.3993617114215
"311","Mycobacterium kansasii","150",99.7054425196278,99.9930566213192,99.9913127758224,98.7443194515929,91.0179944083897,99.9530844948851,99.7169952003234,98.1589717911834
"312","Mycobacterium kansasii","300",99.9170381593233,99.9934834540231,99.9930399362253,98.8304889666017,94.4674959123961,99.9497189818732,99.8011265351619,98.0674878512365
"313","Mycobacterium marinum","75",32.554847841472,100,99.7140842746351,100,99.2922859164897,99.9991965499856,99.9961997909885,99.8102916765473
"314","Mycobacterium marinum","150",51.4150943396226,100,99.7939929957619,100,99.811320754717,99.9997991415309,99.9989999659988,99.9527633443552
"315","Mycobacterium marinum","300",71.7159763313609,100,99.8800828080893,100,100,99.999596894475,99.9995986035417,99.9054149917238
"316","Mycobacterium parascrofulaceum","75",0,100,99.1157720860436,100,80.9039790421126,99.9632533247194,99.4602650375104,98.3993617114215
"317","Mycobacterium parascrofulaceum","150",0,100,99.1157948695474,100,91.0179944083897,99.9530844948851,99.7169952003234,98.1589717911834
"318","Mycobacterium parascrofulaceum","300",0,100,99.1153543675296,100,94.4674959123961,99.9497189818732,99.8011265351619,98.0674878512365
"319","Mycobacterium scrofulaceum","75",0,100,99.6614711123118,100,80.9039790421126,99.9632533247194,99.4602650375104,98.3993617114215
"320","Mycobacterium scrofulaceum","150",0,100,99.6614652903583,100,91.0179944083897,99.9530844948851,99.7169952003234,98.1589717911834
"321","Mycobacterium scrofulaceum","300",0,100,99.6616341630247,100,94.4674959123961,99.9497189818732,99.8011265351619,98.0674878512365
"322","Mycobacterium szulgai","75",0,100,99.7215276119197,100,80.9039790421126,99.9632533247194,99.4602650375104,98.3993617114215
"323","Mycobacterium szulgai","150",0,100,99.7215031811653,100,91.0179944083897,99.9530844948851,99.7169952003234,98.1589717911834
"324","Mycobacterium szulgai","300",0,100,99.7216118093594,100,94.4674959123961,99.9497189818732,99.8011265351619,98.0674878512365
"325","Mycobacteroides abscessus","75",98.1255814716259,99.9991106869664,99.9752153967832,99.6134541230803,98.5045893231151,99.9959561827687,99.9738026450881,99.5520803852854
"326","Mycobacteroides abscessus","150",98.1476557948307,99.9987587381477,99.9781321851152,99.6077405163147,98.5915687295206,99.9952615685708,99.9747042208682,99.5736163572774
"327","Mycobacteroides abscessus","300",98.2063172033242,99.9979291892671,99.9784575048114,99.4977825951557,98.6184518514959,99.9939470550947,99.9743599215378,99.5251429131162
"328","Mycobacteroides chelonae","75",96.7395426510453,99.9991217870871,99.9915252313801,96.1778327631825,98.5045893231151,99.9959561827687,99.9738026450881,99.5520803852854
"329","Mycobacteroides chelonae","150",98.3194673229542,99.9988738903155,99.9953778698501,96.5881352281049,98.5915687295206,99.9952615685708,99.9747042208682,99.5736163572774
"330","Mycobacteroides chelonae","300",99.0864879145635,99.9987657873698,99.9962752644724,96.9611791545059,98.6184518514959,99.9939470550947,99.9743599215378,99.5251429131162
"331","Mycobacteroides immunogenum","75",96.9488456603052,99.9993197180486,99.9921886273179,99.0032143854906,98.5045893231151,99.9959561827687,99.9738026450881,99.5520803852854
"332","Mycobacteroides immunogenum","150",97.4177740613996,99.9992735647327,99.9943468532736,99.2123781097475,98.5915687295206,99.9952615685708,99.9747042208682,99.5736163572774
"333","Mycobacteroides immunogenum","300",97.5827272464974,99.9990152107421,99.9939884822207,98.6950846343987,98.6184518514959,99.9939470550947,99.9743599215378,99.5251429131162
"334","Neisseria flavescens","75",77.774229279031,99.9865630556977,99.438046951335,96.4455773499867,99.0240202688678,99.9980581814134,99.823614636989,99.9561433043858
"335","Neisseria flavescens","150",94.011398672592,99.9920599785986,99.8420760236974,98.601712619419,99.6338727678304,99.9980369240741,99.9318760811254,99.958456881406
"336","Neisseria flavescens","300",97.5973008773308,99.9924699762101,99.9375005672238,98.4423515672919,99.8087604855622,99.9976400808435,99.9636132694399,99.9445440665461
"337","Neisseria gonorrhoeae","75",81.4857461657814,99.984980537165,98.2069826543001,96.4330010310231,99.0771166518193,99.9982798640276,99.8263547005676,99.9551065162958
"338","Neisseria gonorrhoeae","150",95.0685592505128,99.9900793551178,99.5308381623486,97.8990149763632,99.6650734785701,99.9982843892281,99.9463756671776,99.9629494734246
"339","Neisseria gonorrhoeae","300",98.4738901725211,99.9900554753806,99.8399854079544,97.4249005953844,99.8264368122288,99.9964804143298,99.9713400871887,99.9496139437315
"340","Neisseria lactamica","75",77.1828888742662,99.9921357772682,99.3707501031251,98.9069790382725,99.0086584987963,99.9975122413661,99.8821788322339,99.9286713789584
"341","Neisseria lactamica","150",92.4107584322221,99.9954940689907,99.7882656668362,99.539151486671,99.6385324464551,99.9982084619816,99.9605869093669,99.9420419148158
"342","Neisseria lactamica","300",97.4818301684551,99.9954699382749,99.9225373794892,99.5546224366479,99.8060868703468,99.9978110799372,99.9760625391032,99.9219263424775
"343","Neisseria meningitidis","75",77.5670283067038,99.9342116140967,99.7124659167066,82.1132436904042,99.0716274728589,99.9985715668225,99.7745016850789,99.9670721897526
"344","Neisseria meningitidis","150",93.8851753250491,99.9659386864669,99.9065008137464,88.6970165441691,99.6453408572908,99.9984826451399,99.9182030274061,99.9724413305336
"345","Neisseria meningitidis","300",97.9765502165406,99.9616742999871,99.9435551268884,87.1422921916218,99.8166282838955,99.9972084360293,99.9574325313977,99.9627740411583
"346","Neisseria mucosa","75",64.9532647694883,99.986525349146,98.7024269180172,98.2630176076512,99.0554509597729,99.9984413177115,99.8663116260971,99.7657412526065
"347","Neisseria mucosa","150",87.3828195492323,99.9894983689578,99.528786768143,98.9468095061122,99.591228348447,99.9987225299639,99.945645593187,99.8580280100573
"348","Neisseria mucosa","300",95.3419533563382,99.9903408992293,99.8192086899223,99.1382008933933,99.7782507103625,99.9983196923809,99.9715456547147,99.8120737878617
"349","Nocardia abscessus","75",0,100,99.5889893428094,100,72.5857777263069,99.9857380156081,98.6776216751322,99.5739867561317
"350","Nocardia abscessus","150",0,100,99.5889898742176,100,83.0032961591994,99.9774226613693,99.1640309525452,99.3903169202152
"351","Nocardia abscessus","300",0,100,99.5892971463428,100,87.9322092911029,99.9689768909143,99.3965303167354,99.2545237135882
"352","Nocardia arthritidis","75",99.6685573091917,99.9878674984486,99.9868886040142,88.2542536363008,72.5857777263069,99.9857380156081,98.6776216751322,99.5739867561317
"353","Nocardia arthritidis","150",99.8935469839054,99.9843603548698,99.9841680271551,86.126720655178,83.0032961591994,99.9774226613693,99.1640309525452,99.3903169202152
"354","Nocardia arthritidis","300",99.9967775199794,99.9854832119941,99.9854885431887,85.9928628675103,87.9322092911029,99.9689768909143,99.3965303167354,99.2545237135882
"355","Nocardia beijingensis","75",0,100,99.5096630582691,100,72.5857777263069,99.9857380156081,98.6776216751322,99.5739867561317
"356","Nocardia beijingensis","150",0,100,99.5096545387944,100,83.0032961591994,99.9774226613693,99.1640309525452,99.3903169202152
"357","Nocardia beijingensis","300",0,100,99.5096702272252,100,87.9322092911029,99.9689768909143,99.3965303167354,99.2545237135882
"358","Nocardia cyriacigeorgica","75",98.5964035300076,99.9772405488667,99.9380002979198,85.2730430197192,79.2210660012446,99.9893035117061,98.9900152552941,99.6804900670988
"359","Nocardia cyriacigeorgica","150",99.0302883939749,99.9689709696896,99.9453134582261,82.4104358187669,87.1142561547061,99.9830397207805,99.3614728216955,99.5424362092874
"360","Nocardia cyriacigeorgica","300",99.404427125168,99.9624949265624,99.9431012609643,80.4695043657953,90.8321025274803,99.9767052991193,99.537613698881,99.4405904621408
"361","Nocardia farcinica","75",98.6462685399477,99.9859973642964,99.9825400421437,93.9469096008287,72.5857777263069,99.9857380156081,98.6776216751322,99.5739867561317
"362","Nocardia farcinica","150",99.7462730401184,99.980704911065,99.9800690049859,92.0960457949412,83.0032961591994,99.9774226613693,99.1640309525452,99.3903169202152
"363","Nocardia farcinica","300",99.9282400218325,99.9813499237248,99.9811880597657,92.3632062729681,87.9322092911029,99.9689768909143,99.3965303167354,99.2545237135882
"364","Nocardia nova","75",99.6090615104294,99.8596652742138,99.8588845390596,75.5342043821882,72.5857777263069,99.9857380156081,98.6776216751322,99.5739867561317
"365","Nocardia nova","150",99.974284978063,99.7234946296315,99.7264650590613,64.1822968324994,83.0032961591994,99.9774226613693,99.1640309525452,99.3903169202152
