accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP121210.1,9736,Riemerella,34084,0.9997316145985635,0.9724732949876747,1.0,9468,988828,0,268,Riemerella anatipestifer,34085,0.9997316145985635,0.9724732949876747,1.0,9468,988828,0,268
NZ_CP017038.2,33313,Tannerella,195950,0.999935907963836,0.9980788280851319,1.0,33249,965251,0,64,Tannerella serpentiformis,712710,0.9999319022115758,0.9979587548404527,1.0,33245,965251,0,68
NZ_CP008849.1,56439,Alteromonas,226,0.9998908432509083,0.9980687113520792,1.0,56330,942125,0,109,Alteromonas australica,589873,0.9768797993919268,0.5909388897748011,1.0,33352,942125,0,23087
NZ_CP026548.1,18388,Faecalibacterium,216851,0.9995092953481199,0.9735697193822058,0.9999959191002432,17902,980172,4,486,Faecalibacterium prausnitzii,853,0.9984988443404729,0.918696976288884,0.9999959191002432,16893,980172,4,1495
NZ_CP040004.1,40190,Candidatus Nanosynbacter,2093823,0.9999108720122095,0.9978104005971635,0.999998956566017,40102,958373,1,88,Candidatus Nanosynbacter featherlites,2572088,0.9996755340669201,0.9919382931077383,1.0,39866,958374,0,324
NZ_CP017042.1,27827,Selenomonas,970,0.9999969956858048,0.9998921910374816,1.0,27824,970737,0,3,Selenomonas sp. oral taxon 920,1884263,0.9996985671424166,0.9891831674273188,1.0,27526,970737,0,301
NZ_CP012196.1,7257,Campylobacter,194,0.9999849784290241,0.9982086261540581,0.9999979824615381,7244,991305,2,13,Campylobacter gracilis,824,0.9999689554199831,0.9957282623673694,1.0,7226,991307,0,31
NZ_CP024700.1,23699,Fusobacterium,848,0.9995964204597803,0.9835858053082408,0.9999856390372001,23310,974851,14,389,Fusobacterium pseudoperiodonticum,2663009,0.9942467383162221,0.7577112958352673,0.9999969226508286,17957,974862,3,5742
NZ_CP114055.1,10078,Bergeyella,59735,0.9999419165922264,0.994244889859099,1.0,10020,988486,0,58,Bergeyella cardium,1585976,0.9999419165922264,0.994244889859099,1.0,10020,988486,0,58
NZ_CP013195.1,7070,Hoylesella,2974257,0.9995633730036332,0.9386138613861386,0.9999979828420545,6636,991492,2,434,Hoylesella enoeca,76123,0.9995613701275031,0.938048090523338,1.0,6632,991494,0,438
NZ_CP063424.1,2609,Actinobacillus,713,0.9997316145985635,0.9405902644691453,0.999886541058582,2454,995842,113,155,Actinobacillus pleuropneumoniae,715,0.9993771055235318,0.7650440781908777,0.9999909634471437,1996,995946,9,613
NZ_CP121769.1,23529,Glaesserella,2094023,0.9981944071686942,0.9234136597390454,0.9999989743957909,21727,975034,1,1802,Glaesserella parasuis,738,0.9981353223228556,0.9209061158570275,0.9999989743957909,21668,975034,1,1861
NZ_CP050497.1,17042,Treponema,157,0.9999869813051542,0.9995305715291632,0.9999949058706784,17034,981517,5,8,Treponema vincentii,69710,0.9921627457028293,0.5407815984039432,1.0,9216,981522,0,7826
NZ_CP068102.1,5850,Rothia,32207,0.9999909870574144,0.9984615384615385,1.0,5841,992714,0,9,Rothia aeria,172042,0.999933905087706,0.9887179487179487,1.0,5784,992714,0,66
NZ_CP097843.1,63359,Streptococcus,1301,0.9994922709010139,0.9923136413137834,0.9999786143145086,62872,935185,20,487,Streptococcus oralis,1303,0.9945842229441478,0.9146451175050111,1.0,57951,935205,0,5408
NZ_CP027228.1,14169,Mogibacterium,86331,0.9999178820786649,0.9942832945161973,0.9999989841476237,14088,984394,1,81,Mogibacterium diversum,114527,0.9998597986708914,0.990189851083351,0.9999989841476237,14030,984394,1,139
NZ_CP019668.1,305855,Burkholderia,32008,0.998433750866244,0.9948864658089618,1.0,304291,692709,0,1564,Burkholderia cenocepacia,95486,0.8856417815983753,0.6266400745451276,1.0,191661,692709,0,114194
NZ_CP097335.1,6355,Mannheimia,75984,0.9999038619457541,0.988985051140834,0.9999737958434161,6285,992183,26,70,Mannheimia haemolytica,75985,0.999869813051542,0.9812745869394178,0.9999889136260607,6236,992198,11,119
