accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP068112.1,1968,Mobiluncus,2050,0.9999875743468248,0.9939024390243902,1.0,1956,963776,0,12,Mobiluncus curtisii,2051,0.9999875743468248,0.9939024390243902,1.0,1956,963776,0,12
NZ_CP014161.1,7981,Aerococcus,1375,0.9976101327059759,0.9179521892479248,0.9999946676620364,25766,937670,5,2303,Aerococcus urinae,1376,0.9999948226445103,0.9998747024182433,0.9999958236014547,7980,957759,4,1
NZ_CP127126.1,4368,Pseudomonas,286,0.9998581404595835,0.9948702916605598,0.9998936304450523,6788,958819,102,35,Pseudomonas aeruginosa,287,0.997622558359151,0.4803113553113553,0.9999729554305495,2098,961350,26,2270
NZ_CP072042.1,3902,Akkermansia,239934,0.9999979290578042,1.0,0.9999979206564071,3902,961840,2,0,Akkermansia muciniphila,239935,0.9999948226445103,0.9992311635058944,0.9999979206564071,3899,961840,2,3
NZ_AP019822.1,3170,Pseudoleptotrichia,2755140,0.9999823969913352,0.9949526813880126,0.9999989611188335,3154,962573,1,16,Pseudoleptotrichia goodfellowii,157692,0.9999823969913352,0.9949526813880126,0.9999989611188335,3154,962573,1,16
NZ_CP017031.1,2350,Campylobacter,194,0.999985503404629,0.9995010602469752,0.99998955861117,8013,957717,10,4,Campylobacter jejuni,197,0.9982293444225385,0.2723404255319149,1.0,640,963394,0,1710
NZ_CP025228.1,5528,Actinomyces,1654,0.9986383555062212,0.9794843664289632,0.9999933476654186,62496,901933,6,1309,Actinomyces qiguomingii,2057800,0.99996997133816,0.9985528219971056,0.9999781299207678,5520,960195,21,8
NZ_CP069240.1,2143,Cutibacterium,1912216,0.9999679003959642,0.9985916176970521,0.9999978839404837,20562,945151,2,29,Cutibacterium avidum,33010,0.9999813615202372,0.9925338310779281,0.9999979244521332,2127,963599,2,16
NZ_CP098447.1,5367,Proteus,583,0.9996727911330539,0.94149431712316,0.9999979174844879,5053,960375,2,314,Proteus mirabilis,584,0.9996220530492553,0.931991801751444,1.0,5002,960377,0,365
NZ_CP031057.1,5508,Acidipropionibacterium,1912215,0.9999368362630262,0.9894698620188817,0.9999968757680403,5450,960233,3,58,Acidipropionibacterium acidipropionici,1748,0.9998560695173876,0.9749455337690632,0.9999989585893467,5370,960235,1,138
NZ_CP028101.1,2474,Fusobacterium,848,0.9998498566908001,0.9973860868532051,0.9999857961529427,50367,915232,13,132,Fusobacterium nucleatum,851,0.9980491724514985,0.9551333872271625,0.9981593945622722,2363,961497,1773,111
NZ_CP125087.1,3054,Haemophilus,724,0.999731812985636,0.987444859178826,1.0,20370,945115,0,259,Haemophilus parainfluenzae,729,0.9997628771185738,0.931237721021611,0.9999802636362692,2844,962671,19,210
NZ_CP022680.1,3776,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus respiraculi,2021971,0.9999502973872993,0.9896716101694916,0.9999906441794322,3737,961959,9,39
NZ_CP125315.1,11817,Lacticaseibacillus,2759736,0.9997701254162594,0.9812135059659812,1.0,11595,953927,0,222,Lacticaseibacillus rhamnosus,47715,0.9994698387978594,0.9566725903359566,1.0,11305,953927,0,512
NZ_CP027569.1,3699,Megasphaera,906,0.9999647939826704,0.9953238894237382,1.0,7237,958473,0,34,Megasphaera elsdenii,907,0.9999823969913352,0.995404163287375,1.0,3682,962045,0,17
NZ_CP066294.2,1402,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus mutans,1309,0.9999565102138869,0.9871611982881597,0.9999751125638,1384,964318,24,18
NZ_CP047311.1,2247,Pseudomonas,286,0.9998581404595835,0.9948702916605598,0.9998936304450523,6788,958819,102,35,Pseudomonas putida,303,0.9983391043589191,0.2910547396528705,0.9999885832545405,654,963486,11,1593
NZ_CP072224.1,13474,Bacteroides,816,0.998445757882006,0.9405182095299214,0.9999808675909746,23449,940794,18,1483,Bacteroides thetaiotaomicron,818,0.9980087890786792,0.859210331007867,0.9999726968191794,11577,952244,26,1897
NZ_CP124126.1,1850,Capnocytophaga,1016,0.9999130204277739,0.9975922487816199,0.9999989261998643,34389,931271,1,83,Capnocytophaga canimorsus,28188,0.9999037011878924,0.9518918918918919,0.9999958501660972,1761,963890,4,89
NZ_CP025330.1,8587,Brevibacterium,1696,0.9996841813151311,0.9654128333527425,0.9999916419145448,8290,957149,8,297,Brevibacterium aurantiacum,273384,0.9970157722957637,0.6646092931175032,0.9999979104786362,5707,957155,2,2880
NZ_CP058603.1,4157,Bifidobacterium,1678,0.9999782551069435,0.998910411622276,0.999996839523653,16502,949221,3,18,Bifidobacterium bifidum,1681,0.9988402723703176,0.7305749338465239,1.0,3037,961587,0,1120
NZ_CP011861.1,4987,Erysipelothrix,1647,1.0,1.0,1.0,4987,960757,0,0,Erysipelothrix rhusiopathiae,1648,0.9981061233618848,0.6332464407459394,1.0,3158,960757,0,1829
NZ_CP126076.1,7411,Clostridioides,1870884,0.9997535578786925,0.971393873971124,0.9999728695557807,7199,958307,26,212,Clostridioides difficile,1496,0.9996344787024305,0.9558763999460261,0.9999728695557807,7084,958307,26,327
NZ_CP104580.1,1924,Stutzerimonas,2901164,0.9997815155983366,0.8908523908523909,0.9999989624618705,1714,963819,1,210,Stutzerimonas stutzeri,316,0.999580634205338,0.7895010395010394,1.0,1519,963820,0,405
NZ_CP016753.1,6382,Leptotrichia,32067,0.9997742673006511,0.9937875576973322,0.9999957049147586,34233,931293,4,214,Leptotrichia sp. oral taxon 498,712368,0.999283454000232,0.8951739266687558,0.9999760257337689,5713,959339,23,669
NZ_AP017896.1,11316,Actinomyces,1654,0.9986383555062212,0.9794843664289632,0.9999933476654186,62496,901933,6,1309,Actinomyces sp. Chiba101,1851395,0.999895417419109,0.9946977730646872,0.999957042333209,11256,954387,41,60
NZ_CP021252.1,5408,Corynebacterium,1716,0.99996997133816,0.9996986006458558,0.9999766582954827,23218,942497,22,7,Corynebacterium striatum,43770,0.9998467502775062,0.9733727810650887,0.9999958347911564,5264,960332,4,144
NZ_CP020566.1,9382,Veillonella,29465,0.9999865388757269,0.9993172986030879,1.0,19029,946702,0,13,Veillonella atypica,39777,0.999925446080949,0.9925389042848006,0.9999979087416689,9312,956360,2,70
NZ_CP007626.1,1519,Bacillus,1386,0.9999202687254594,0.9979192009731737,0.9999871589909535,31173,934494,12,65,Bacillus pseudomycoides,64104,0.9999823969913352,0.9947333772218565,0.9999906660789754,1511,964216,9,8
NZ_CP007570.1,2756,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus agalactiae,1311,0.9982738696797495,0.41545718432510886,0.9999418476658068,1145,962932,56,1611
NZ_CP014835.1,7078,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus halotolerans,1814128,0.9999679003959642,0.9963266459451823,0.9999947844191824,7052,958661,5,26
NZ_CP072891.1,3551,Enterococcus,1350,0.9996831458440332,0.9927774130006566,0.9998504611840717,22680,942758,141,165,Enterococcus hirae,1354,0.9997359548700276,0.930723739791608,0.9999906463672049,3305,962184,9,246
NZ_CP040058.1,1549,Anaerostipes,207244,0.9994449874915091,0.9726548445129787,0.9999957729615371,18923,946285,4,532,Anaerostipes rhamnosivorans,1229621,0.9999782551069435,0.987088444157521,0.9999989628653955,1529,964194,1,20
NZ_CP124202.1,1887,Lysinibacillus,400634,0.999955474742789,0.9793322734499205,0.9999958500067956,1848,963853,4,39,Lysinibacillus sphaericus,1421,0.9999161268410676,0.9591944886062533,0.9999958500067956,1810,963853,4,77
NZ_AP025697.1,15066,Actinomyces,1654,0.9986383555062212,0.9794843664289632,0.9999933476654186,62496,901933,6,1309,Actinomyces naeslundii,1655,0.9998187925578621,0.989247311827957,0.9999863255487137,14904,950665,13,162
NZ_CP049272.1,1760,Campylobacter,194,0.999985503404629,0.9995010602469752,0.99998955861117,8013,957717,10,4,Campylobacter concisus,199,0.9999896452890207,0.9948863636363636,0.9999989626383841,1751,963983,1,9
NZ_CP015348.1,2527,Sporosarcina,1569,0.9999948226445103,1.0,0.9999948090617171,2527,963212,5,0,Sporosarcina ureae,1571,0.999998964528902,1.0,0.9999989618123434,2527,963216,1,0
NZ_CP040915.1,11442,Georgenia,154116,0.9999896452890207,0.9993882188428597,0.9999968563410744,11435,954299,3,7,Georgenia yuyongxinii,2589797,0.9999875743468248,0.9991260269183709,0.999997904227383,11432,954300,2,10
NZ_CP034465.1,4906,Jeotgalibaca,1470540,0.9999451200318097,0.9952915610286128,0.9999989525505394,10992,954699,1,52,Jeotgalibaca ciconiae,2496265,0.999924410609851,0.9851202609050143,1.0,4833,960838,0,73
NZ_CP014233.1,2105,Gemella,1378,0.9998581404595835,0.9690464303544682,0.9999864828050883,3882,961725,13,124,Gemella sp. oral taxon 928,1785995,0.9981164780728641,0.13871733966745844,0.9999937736019402,292,963633,6,1813
NZ_CP075566.1,208,Pseudomonas,286,0.9998581404595835,0.9948702916605598,0.9998936304450523,6788,958819,102,35,Pseudomonas fluorescens,294,0.9999792905780414,0.9519230769230769,0.9999896430583635,198,965526,10,10
NZ_CP012098.1,17906,Anaerostipes,207244,0.9994449874915091,0.9726548445129787,0.9999957729615371,18923,946285,4,532,Anaerostipes hadrus,649756,0.9994646614423698,0.971294538143639,0.9999968349021668,17392,947835,3,514
NZ_CP039292.1,8825,Actinomyces,1654,0.9986383555062212,0.9794843664289632,0.9999933476654186,62496,901933,6,1309,Actinomyces procaprae,2560010,0.99987988535264,0.9899150141643059,0.9999717844457054,8736,956892,27,89
NZ_CP012069.2,3150,Olsenella,133925,1.0,1.0,1.0,3150,962594,0,0,Olsenella sp. oral taxon 807,712411,1.0,1.0,1.0,3150,962594,0,0
NZ_CP048000.1,22137,Anaerocolumna,1843210,0.9999927517023145,0.9997741338031351,0.9999978804735447,22132,943605,2,5,Anaerocolumna sedimenticola,2696063,0.9999948226445103,0.9997741338031351,1.0,22132,943607,0,5
NZ_AP019823.1,5789,Leptotrichia,32067,0.9997742673006511,0.9937875576973322,0.9999957049147586,34233,931293,4,214,Leptotrichia hofstadii,157688,0.9995982372140029,0.9452409742615305,0.9999260381997073,5472,959884,71,317
NZ_CP123403.1,11661,Trueperella,1069494,0.9996924650839146,0.974787754051968,0.9999968556194796,11367,954080,3,294,Trueperella pyogenes,1661,0.9996168756937657,0.9684418145956607,0.9999979037463198,11293,954081,2,368
NZ_CP030280.1,6396,Blautia,572511,0.9997690899451614,0.9707629768605378,0.9999624745139407,6209,959312,36,187,Blautia argi,1912897,0.999730777514538,0.9595059412132583,0.9999989576253873,6137,959347,1,259
NZ_CP023482.1,16620,Dermabacter,36739,0.9996199821070594,0.9779783393501805,0.9999989463968881,16254,949123,1,366,Dermabacter jinjuensis,1667168,0.9993973558210043,0.9649819494584837,1.0,16038,949124,0,582
NZ_AP021887.1,3888,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus sp. 116-D4,2598453,0.9998011895491973,0.9534465020576132,0.9999885637766984,3707,961845,11,181
NZ_CP047591.1,5686,Aminipila,2060094,0.999998964528902,0.9998241294407316,1.0,5685,960058,0,1,Aminipila terrae,2697030,0.9999958581156083,0.9992965177629265,1.0,5682,960058,0,4
NZ_CP031243.1,5753,Haemophilus,724,0.999731812985636,0.987444859178826,1.0,20370,945115,0,259,Haemophilus haemolyticus,726,0.9996199821070594,0.9527203198331305,0.9999010407389236,5481,959896,95,272
NZ_CP126745.1,18448,Cutibacterium,1912216,0.9999679003959642,0.9985916176970521,0.9999978839404837,20562,945151,2,29,Cutibacterium acnes,1747,0.9998239699133518,0.9907849089332177,1.0,18278,947296,0,170
NZ_CP020468.1,2218,Actinomyces,1654,0.9986383555062212,0.9794843664289632,0.9999933476654186,62496,901933,6,1309,Actinomyces gaoshouyii,1960083,0.9999720422803559,0.9941388638412985,0.9999854700340208,2205,963512,14,13
NZ_CP040235.1,12363,Bifidobacterium,1678,0.9999782551069435,0.998910411622276,0.999996839523653,16502,949221,3,18,Bifidobacterium longum,216816,0.998789534286519,0.9060907546711963,0.9999916088111679,11202,953373,8,1161
NZ_AP019846.1,5457,Leptotrichia,32067,0.9997742673006511,0.9937875576973322,0.9999957049147586,34233,931293,4,214,Leptotrichia hongkongensis,554406,0.9996293013469408,0.9437419827744182,0.9999468908774147,5150,960236,51,307
NZ_CP016839.1,1903,Brochothrix,2755,1.0,1.0,1.0,1903,963841,0,0,Brochothrix thermosphacta,2756,1.0,1.0,1.0,1903,963841,0,0
NZ_CP070914.1,7640,Escherichia,561,0.9949676104640567,0.3701570680628272,0.9999499010545828,2828,958056,48,4812,Escherichia coli,562,0.994649720836992,0.32774869109947646,0.9999676444310848,2504,958073,31,5136
NZ_CP073277.1,2017,Clostridium,1485,0.9999078430722842,0.9975232198142415,0.9999818506759022,28998,936657,17,72,Clostridium butyricum,1492,0.9992441060985106,0.638076351016361,1.0,1287,963727,0,730
NZ_CP019728.1,6138,Jeotgalibaca,1470540,0.9999451200318097,0.9952915610286128,0.9999989525505394,10992,954699,1,52,Jeotgalibaca dankookensis,708126,0.9999927517023145,0.9988595633756924,1.0,6131,959606,0,7
NZ_CP121210.1,6228,Riemerella,34084,0.9998705661127587,0.9799293513166345,1.0,6103,959516,0,125,Riemerella anatipestifer,34085,0.9998705661127587,0.9799293513166345,1.0,6103,959516,0,125
NZ_CP017038.2,7192,Tannerella,195950,0.9999958581156083,0.9995828698553949,0.9999989567597793,7189,958551,1,3,Tannerella serpentiformis,712710,0.9999958581156083,0.9995828698553949,0.9999989567597793,7189,958551,1,3
NZ_CP109758.1,3332,Enterococcus,1350,0.9996831458440332,0.9927774130006566,0.9998504611840717,22680,942758,141,165,Enterococcus faecium,1352,0.9993217664308554,0.8538415366146459,0.9998254385855538,2845,962244,168,487
NZ_CP035439.1,5368,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus pyogenes,1314,0.9992389287430209,0.8900894187779433,0.9998490174681584,4778,960231,145,590
NZ_CP047630.1,1528,Lactococcus,1357,0.999895417419109,0.9851485148514851,0.9999916621677113,6169,959474,8,93,Lactococcus raffinolactis,1366,0.999938907205222,0.9620418848167539,0.9999989628879836,1470,964215,1,58
NZ_CP034157.1,2747,Cloacibacterium,501783,0.9999792905780414,0.9927193301783764,1.0,2727,962997,0,20,Cloacibacterium normanense,237258,0.9998488212197021,0.9468511103021477,1.0,2601,962997,0,146
NZ_CP050497.1,9750,Treponema,157,0.9999979290578042,0.9998976248976249,1.0,19534,946208,0,2,Treponema vincentii,69710,0.9966057257409832,0.6646153846153846,0.9999916317466427,6480,955986,8,3270
NZ_CP016087.1,850,Clostridium,1485,0.9999078430722842,0.9975232198142415,0.9999818506759022,28998,936657,17,72,Clostridium saccharoperbutylacetonicum,36745,0.9999927517023145,0.9952941176470588,0.9999968908501866,846,964891,3,4
NZ_CP009709.1,4316,Weizmannia,2817139,0.999985503404629,0.9969879518072289,0.999998959880511,4303,961427,1,13,Weizmannia coagulans,1398,0.9999088785433821,0.9796107506950881,1.0,4228,961428,0,88
NZ_CP039712.1,5945,Vagococcus,2737,0.999984467933531,0.9988225399495374,0.9999916649215096,5938,959791,8,7,Vagococcus zengguangii,2571750,0.9999730777514538,0.9957947855340622,0.9999989581151887,5920,959798,1,25
NZ_CP024696.1,1490,Prevotella,838,0.9999513328583972,0.978523489932886,0.9999844439328227,1458,964239,15,32,Prevotella intermedia,28131,0.9999326943786345,0.9570469798657718,0.9999989629288548,1426,964253,1,64
NZ_CP072244.1,5034,Bacteroides,816,0.998445757882006,0.9405182095299214,0.9999808675909746,23449,940794,18,1483,Bacteroides ovatus,28116,0.9975438625557084,0.5313865713150576,0.9999864683411227,2675,960697,13,2359
NZ_CP035997.1,579,Bacillus,1386,0.9999202687254594,0.9979192009731737,0.9999871589909535,31173,934494,12,65,Bacillus mycoides,1405,0.9997048907370898,0.5768566493955095,0.9999585563090249,334,965125,40,245
NZ_CP029462.1,3572,Megasphaera,906,0.9999647939826704,0.9953238894237382,1.0,7237,958473,0,34,Megasphaera stantonii,2144175,0.9999616875693765,0.9896416573348265,1.0,3535,962172,0,37
NZ_CP040798.1,9580,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus sanguinis,1305,0.9999068076011862,0.9930062630480166,0.9999759455490899,9513,956141,23,67
NZ_CP014264.1,8271,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus sp. oral taxon 431,712633,0.999656223595487,0.9605851771248942,0.9999937335047568,7945,957467,6,326
NZ_CP102567.2,229,Staphylococcus,1279,0.9999181977832635,0.9737991266375546,0.999967839387828,1784,963881,31,48,Staphylococcus epidermidis,1282,0.9999886098179228,0.9650655021834061,0.9999968928499299,221,965512,3,8
NZ_CP028103.1,5986,Fusobacterium,848,0.9998498566908001,0.9973860868532051,0.9999857961529427,50367,915232,13,132,Fusobacterium varium,856,0.999925446080949,0.9888072168392917,0.9999947903534016,5919,959753,5,67
NZ_CP054015.1,3499,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus gallolyticus,315405,0.9995754568498484,0.8833952557873678,0.9999979215272617,3091,962243,2,408
NZ_CP050820.1,4264,Clostridium,1485,0.9999078430722842,0.9975232198142415,0.9999818506759022,28998,936657,17,72,Clostridium botulinum,1491,0.9996396560579202,0.9601313320825516,0.9998148687440196,4094,961302,178,170
NZ_CP028105.1,7199,Fusobacterium,848,0.9998498566908001,0.9973860868532051,0.9999857961529427,50367,915232,13,132,Fusobacterium ulcerans,861,0.9999358007919283,0.9934713154604806,0.9999843512824124,7152,958530,15,47
NZ_CP020431.2,697,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus sp. FDAARGOS_192,1839799,0.9996520817110953,0.5208034433285509,0.9999979275620773,363,965045,2,334
NZ_CP065995.1,1409,Leuconostoc,1243,0.9999979290578042,0.9985805535841022,1.0,1407,964335,0,2,Leuconostoc mesenteroides,1245,0.999971006809258,0.9801277501774308,1.0,1381,964335,0,28
NZ_CP012410.1,8103,Leptotrichia,32067,0.9997742673006511,0.9937875576973322,0.9999957049147586,34233,931293,4,214,Leptotrichia sp. oral taxon 212,712357,0.99990991401448,0.9902505244970998,0.9999916461387931,8024,957633,8,79
NZ_CP023474.1,10610,Brevibacillus,55080,0.9999968935867062,0.9999057492931197,0.9999979060529727,10609,955132,2,1,Brevibacillus brevis,1393,0.9998529631040939,0.9866163996229972,1.0,10468,955134,0,142
NZ_CP012589.1,28418,Capnocytophaga,1016,0.9999130204277739,0.9975922487816199,0.9999989261998643,34389,931271,1,83,Capnocytophaga sp. oral taxon 323,1705617,0.9919978793551915,0.7280596804842001,1.0,20690,937326,0,7728
NZ_CP027236.1,10531,Actinomyces,1654,0.9986383555062212,0.9794843664289632,0.9999933476654186,62496,901933,6,1309,Actinomyces sp. oral taxon 897,2081702,0.9972114763332726,0.7459880353242807,0.9999811560353554,7856,955195,18,2675
NZ_CP029033.1,4532,Actinobaculum,76833,0.9999968935867062,0.999558693733451,0.9999989596467793,4530,961211,1,2,Actinobaculum sp. 313,2495645,0.9999968935867062,0.999558693733451,0.9999989596467793,4530,961211,1,2
NZ_CP019721.1,9660,Veillonella,29465,0.9999865388757269,0.9993172986030879,1.0,19029,946702,0,13,Veillonella parvula,29466,0.9998643532861711,0.9868530020703934,0.9999958162671899,9533,956080,4,127
NZ_CP027229.1,1229,Capnocytophaga,1016,0.9999130204277739,0.9975922487816199,0.9999989261998643,34389,931271,1,83,Capnocytophaga sp. oral taxon 878,1316596,0.9999451200318097,0.9764035801464606,0.999975117027729,1200,964491,24,29
NZ_CP098491.1,11298,Bacillus,1386,0.9999202687254594,0.9979192009731737,0.9999871589909535,31173,934494,12,65,Bacillus subtilis,1423,0.9898109643963617,0.1295804567180032,0.9999937136307345,1464,954440,6,9834
NZ_CP029066.1,4876,Enterococcus,1350,0.9996831458440332,0.9927774130006566,0.9998504611840717,22680,942758,141,165,Enterococcus mundtii,53346,0.999940978147418,0.9905660377358491,0.9999885520175508,4830,960857,11,46
NZ_CP022384.1,2975,Capnocytophaga,1016,0.9999130204277739,0.9975922487816199,0.9999989261998643,34389,931271,1,83,Capnocytophaga leadbetteri,327575,0.9998457148064083,0.9515966386554622,0.9999948066462464,2831,962764,5,144
NZ_CP121769.1,1251,Glaesserella,2094023,0.9999306234364387,0.947242206235012,0.9999989631858396,1185,964492,1,66,Glaesserella parasuis,738,0.9999285524942427,0.9456434852118305,0.9999989631858396,1183,964492,1,68
NZ_CP009933.1,3715,Clostridium,1485,0.9999078430722842,0.9975232198142415,0.9999818506759022,28998,936657,17,72,Clostridium scatologenes,1548,0.9996841813151311,0.9184387617765815,0.9999979210605917,3412,962027,2,303
NZ_CP125992.1,1698,Bacillus,1386,0.9999202687254594,0.9979192009731737,0.9999871589909535,31173,934494,12,65,Bacillus cereus,1396,0.9984519707085936,0.12838633686690223,0.999984440576487,218,964031,15,1480
NZ_CP018335.1,11299,Clostridium,1485,0.9999078430722842,0.9975232198142415,0.9999818506759022,28998,936657,17,72,Clostridium kluyveri,1534,0.999985503404629,0.9989379591114258,0.9999979045413827,11287,954443,2,12
NZ_CP050133.1,3669,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus cristatus,45634,0.9999316589075365,0.9871899700190788,0.9999802510199309,3622,962056,19,47
NZ_CP016843.1,24388,Carnobacterium,2747,0.9999596166271807,0.9984828604231589,0.9999978754052664,24351,941354,2,37,Carnobacterium divergens,2748,0.9999502973872993,0.9980728226996883,0.9999989377026333,24341,941355,1,47
NZ_CP054018.1,9572,Rothia,32207,0.999968935867062,0.9981472904122278,0.9999937027046883,12930,952784,6,24,Rothia dentocariosa,2047,0.9999037011878924,0.9904931048892603,0.999997908326117,9481,956170,2,91
NZ_AP019827.1,8716,Leptotrichia,32067,0.9997742673006511,0.9937875576973322,0.9999957049147586,34233,931293,4,214,Leptotrichia shahii,157691,0.999312447190974,0.9268012849931161,0.9999728325608028,8078,957002,26,638
NZ_CP008852.1,9800,Pelosinus,365348,1.0,1.0,1.0,9800,955944,0,0,Pelosinus sp. UFO1,484770,0.9999906807601187,0.9990816326530613,1.0,9791,955944,0,9
NZ_AP014938.1,3382,Rothia,32207,0.999968935867062,0.9981472904122278,0.9999937027046883,12930,952784,6,24,Rothia mucilaginosa,43675,0.9999958581156083,0.9991129509166173,0.999998960889977,3379,962361,1,3
NZ_CP071986.1,1565,Helicobacter,209,0.9999979290578042,0.9987220447284345,1.0,1563,964179,0,2,Helicobacter pylori,210,0.9999968935867062,0.9980830670926517,1.0,1562,964179,0,3
NZ_CP127017.1,1603,Staphylococcus,1279,0.9999181977832635,0.9737991266375546,0.999967839387828,1784,963881,31,48,Staphylococcus aureus,1280,0.9988568399078845,0.32439176543980036,0.9999782189534518,520,964120,21,1083
NZ_CP015401.2,4524,Bacteroides,816,0.998445757882006,0.9405182095299214,0.9999808675909746,23449,940794,18,1483,Bacteroides caecimuris,1796613,0.9995091866995809,0.8989832007073386,0.999982314142444,4067,961203,17,457
NZ_CP028108.1,4127,Fusobacterium,848,0.9998498566908001,0.9973860868532051,0.9999857961529427,50367,915232,13,132,Fusobacterium periodonticum,860,0.9985617306449742,0.6668282045069057,0.9999854411891637,2752,961603,14,1375
NZ_CP027234.1,1900,Bacteroides,816,0.998445757882006,0.9405182095299214,0.9999808675909746,23449,940794,18,1483,Bacteroides heparinolyticus,28113,0.9998819562948359,0.9415789473684211,0.9999968874631164,1789,963841,3,111
NZ_CP046314.1,1901,Gemella,1378,0.9998581404595835,0.9690464303544682,0.9999864828050883,3882,961725,13,124,Gemella morbillorum,29391,0.9998850627081297,0.9452919516044187,0.9999927374064034,1797,963836,7,104
