read_accession_id,count
NZ_AP018768.1,7600
NZ_CP049226.1,1431
NZ_CP116810.1,1123
NZ_CP008724.1,2359
NZ_CP047311.1,1647
NZ_CP072891.1,2343
NZ_CP027236.1,347
NZ_CP039292.1,3920
NZ_CP073804.1,2184
NZ_CP121210.1,1053
NZ_CP023074.1,2285
NZ_CP027228.1,1369
NZ_CP125107.1,1654
NZ_CP102567.2,2371
NZ_CP017037.1,17391
NZ_CP065995.1,2436
NZ_CP022379.1,2440
NZ_CP068112.1,3066
NZ_CP072246.1,4343
NZ_CP046315.1,869
NZ_CP016087.1,669
NZ_CP027231.1,9985
NC_012756.1,14644
NZ_CP069240.1,1266
NZ_CP125087.1,1642
NZ_CP127017.1,2834
NZ_AP019827.1,2235
NZ_CP084221.1,4893
NZ_CP066560.1,3420
NZ_CP121769.1,5081
NZ_CP012067.1,1890
NZ_CP107038.1,1205
NZ_CP069520.1,2163
NZ_CP053228.1,742
NZ_CP033719.1,4215
NZ_CP019721.1,20541
NZ_CP007573.1,1658
NZ_CP014160.1,1410
NZ_CP054018.1,17870
NZ_CP084018.1,2491
NZ_CP090007.1,2343
NZ_CP032364.1,3296
NZ_CP072042.1,1842
NZ_CP126312.1,1032
NZ_CP036550.1,2194
NZ_CP020468.1,1098
NZ_AP014880.1,2992
NZ_CP033459.1,5686
NZ_CP034157.1,1676
NZ_CP027234.1,2575
NZ_CP022384.1,5339
NZ_CP040121.1,574
NZ_CP019433.1,195
NZ_CP125806.1,23581
NZ_CP096671.1,1132
NZ_CP025330.1,3260
NZ_CP010997.1,2421
NZ_CP085178.1,11208
NZ_CP022680.1,2523
NZ_CP014150.1,1895
NZ_CP028101.1,1412
NZ_CP012544.1,1110
NZ_CP025420.1,804
NZ_CP015401.2,450
NZ_CP126474.1,2555
NZ_AP019697.1,810
NZ_CP098025.1,7803
NZ_CP035997.1,5679
NZ_CP012410.1,1042
NZ_CP022022.1,3437
NZ_AP019735.1,3209
NZ_CP029033.1,1656
NZ_CP117966.1,602
NZ_CP046246.1,1893
NZ_CP053790.1,1307
NZ_CP022435.1,1031
NZ_AP019822.1,1314
NZ_CP050133.1,416
NZ_CP032819.1,8994
NZ_CP120398.1,1087
NZ_CP050134.2,636
NZ_CP008852.1,11048
NZ_CP024700.1,2652
NZ_CP097843.1,4669
NZ_CP075489.1,4444
NZ_CP029462.1,219
NZ_CP009227.1,1713
NZ_CP014233.1,1466
NZ_CP066194.1,6406
NZ_AP025240.1,1602
NZ_CP077403.1,1700
NZ_CP053940.1,2919
NZ_CP058603.1,1274
NZ_CP040058.1,1415
NZ_CP072251.1,3626
NZ_CP027235.1,120
NZ_CP121201.1,1413
NZ_CP033808.1,1111
NZ_CP021874.1,1799
NZ_CP075172.1,4387
NZ_CP040235.1,13991
NZ_CP120209.1,2362
NZ_CP026734.1,1453
NZ_CP073277.1,1879
NZ_CP125360.1,1791
NZ_AP021887.1,13015
NZ_CP066811.1,705
NZ_AP025575.1,1179
NZ_CP013195.1,12420
NZ_CP050870.1,5736
NZ_AP019823.1,890
NZ_CP040798.1,1691
NZ_CP028105.1,12546
NZ_CP023482.1,960
NZ_CP010796.1,623
NZ_CP015348.1,999
NZ_CP029458.1,1202
NZ_CP034465.1,1063
NZ_CP014161.1,1008
