"","species","read_length","species_sensitivity","species_specificity","species_accuracy","species_precision","genus_sensitivity","genus_specificity","genus_accuracy","genus_precision"
"364","Pediococcus acidilactici","75",96.1381689487345,99.9999894632417,99.9771055861595,99.998951232302,96.7263560502544,99.9999894632417,99.9804947962772,99.9989578448231
"365","Pediococcus acidilactici","150",98.2352478354175,99.9999796848238,99.9891159149501,99.9859380041732,98.691985448116,99.999969587302,99.991913135299,99.9845116162373
"366","Pediococcus acidilactici","300",98.5439807578272,99.9999895498329,99.9920863220399,99.9982497593419,98.9441742272349,99.9999577907452,99.9942921541769,99.9828492556124
"367","Porphyromonas gingivalis","75",96.362366848156,99.9992925305388,99.9759759581292,97.8193545347081,70.9159060967044,99.9989327695153,99.7928284605301,96.8572810863474
"368","Porphyromonas gingivalis","150",97.8657215735721,99.9988769307982,99.9472598845196,97.2893796244547,70.6941243820599,99.9980545518578,99.7673826837012,95.256654981445
"369","Porphyromonas gingivalis","300",98.1225733124233,99.9985964840702,99.9874707903838,96.552581875468,71.0651986334246,99.9973484904795,99.8042625734431,93.6657267571141
"370","Prescottella equi","75",92.0498885083371,99.9993765662959,99.9167686762879,99.878832910121,92.0498885083371,99.9993765662959,99.9167686762879,99.878832910121
"371","Prescottella equi","150",95.848190962584,99.9986135307172,99.9551408634118,99.7443236036944,95.848190962584,99.9986135307172,99.9551408634118,99.7443236036944
"372","Prescottella equi","300",96.5982043974498,99.9977769340852,99.9617624438379,99.6523061430616,96.5982043974498,99.9977769340852,99.9617624438379,99.6523061430616
"373","Prevotella buccae","75",0,100,99.432381241222,100,72.2293546440726,99.9575341369848,99.0466811452654,98.3389071183917
"374","Prevotella buccae","150",0,100,99.4323483889834,100,73.9610560877495,99.9314220780996,99.0796354666799,97.3619031481246
"375","Prevotella buccae","300",0,100,99.4319584828797,100,74.9276140783085,99.9120809537096,99.0921084962023,96.7059887311029
"376","Prevotella intermedia","75",86.6923032799988,99.9945569598074,99.8895438892233,95.6441289772371,79.2755517407487,99.9786629182966,99.4026814766751,97.6814896116197
"377","Prevotella intermedia","150",92.8425354177656,99.99080635815,99.9259903746815,93.6226538240706,80.4561111179828,99.968054417552,99.4300567334224,96.4152867378533
"378","Prevotella intermedia","300",95.0300193856494,99.9870105029514,99.9495820780053,91.3292228610029,81.0429716755803,99.9598051869501,99.4346818017089,95.4612958392945
"379","Prevotella melaninogenica","75",92.2975169322144,99.9958882387541,99.9232984205248,99.2873878629142,83.6639597485916,99.9785929148291,99.5289210801017,98.8218431229489
"380","Prevotella melaninogenica","150",96.2766916891539,99.9959111925929,99.9615401434551,99.347956733226,84.9515008715592,99.9675553480145,99.5501415840653,97.8581352255777
"381","Prevotella melaninogenica","300",97.3537379622538,99.9942516776125,99.9693165189619,99.0964551750078,85.382931364933,99.9568836589883,99.5523539317207,96.9782188303127
"382","Proteus mirabilis","75",87.3292012462778,100,99.8884101906911,100,91.1097227370032,99.999873834219,99.9216139857402,99.9779462062677
"383","Proteus mirabilis","150",92.9250291313198,100,99.9669288243533,100,94.6826697225739,99.9997982321097,99.9743948451981,99.9676637025061
"384","Proteus mirabilis","300",93.0943215627591,99.9998951967628,99.9382944776025,99.9908634079488,94.1175438643157,99.9996862677501,99.9474053094916,99.9621605460198
"385","Proteus penneri","75",69.0949993332079,99.9976508686366,99.8949552589567,98.0670892476989,92.0137188020612,99.9954854025939,99.8986349982692,99.6512576811693
"386","Proteus penneri","150",84.6464514931349,99.9978852171115,99.947201142066,98.562798441516,94.7930571922899,99.9917471155161,99.9275720482523,99.4046618358314
"387","Proteus penneri","300",91.0542399085906,99.997087102794,99.9679450532348,98.2750653784002,95.4848584651712,99.9893065451418,99.9345469037431,99.2083210900094
"388","Proteus vulgaris","75",68.9352263504412,99.9979727951033,99.7281384149851,99.5501309751134,92.0137188020612,99.9954854025939,99.8986349982692,99.6512576811693
"389","Proteus vulgaris","150",82.2128349676834,99.998580538729,99.8408565488334,99.7394818080089,94.7930571922899,99.9917471155161,99.9275720482523,99.4046618358314
"390","Proteus vulgaris","300",86.3769096019435,99.9988823279513,99.8809967433348,99.8199687944273,95.4848584651712,99.9893065451418,99.9345469037431,99.2083210900094
"391","Providencia stuartii","75",3.27925502592753,99.999683189496,99.0151653278654,98.3742611272966,93.1259405887955,99.9975013082283,99.9286591995708,99.5222956380582
"392","Providencia stuartii","150",5.67801474999204,99.9995502703216,99.036945558655,98.6574464193497,95.7527211473018,99.9961777451427,99.9537193157719,99.4155513577352
"393","Providencia stuartii","300",8.20996233753748,99.9993451426436,99.0627311651227,98.8048768020767,96.3538850100642,99.9953376849368,99.9581457403738,99.2127215843667
"394","Pseudomonas aeruginosa","75",16.8180445450104,99.9966578052573,99.1748724204194,97.6311473027565,96.1703994074849,99.9072645131227,99.8431224013659,95.0792457022134
"395","Pseudomonas aeruginosa","150",26.8069949402648,99.9947683361774,99.224934412895,97.7245794032412,97.7686891428519,99.8816731409233,99.8439944263719,94.1461486998388
"396","Pseudomonas aeruginosa","300",44.7907776142552,99.9925528503197,99.446257139939,97.8161477849535,98.2795145914231,99.8675047050944,99.8400786220737,93.1136963470824
"397","Pseudomonas fluorescens","75",68.0743619744851,99.9990344521603,99.7950952306886,99.5503321035744,96.1703994074849,99.9072645131227,99.8431224013659,95.0792457022134
"398","Pseudomonas fluorescens","150",84.6702953527386,99.9985325493664,99.8728679672139,99.7000246638998,97.7686891428519,99.8816731409233,99.8439944263719,94.1461486998388
"399","Pseudomonas fluorescens","300",90.6599195257369,99.997543284349,99.9362817149876,98.8410329641271,98.2795145914231,99.8675047050944,99.8400786220737,93.1136963470824
"400","Ralstonia pickettii","75",0.0179662234998203,100,99.7342958075497,100,0.51091801663884,99.9993187777211,99.7349243364821,67.7083333333333
"401","Ralstonia pickettii","150",0.0119789171058936,99.999949590041,99.7341891158323,50,0.422472276132137,99.9992432934331,99.7345157706488,54.5068027210884
"402","Ralstonia pickettii","300",0.00618199802176063,99.999921807299,99.7337916349781,16.6666666666667,0.200889153509725,99.9992703510841,99.7338172081745,37.9166666666667
"403","Raoultella ornithinolytica","75",4.8815248696113,99.9984992813526,99.4544355165387,74.6845300842513,89.109704689531,99.9989846215863,99.8066076953911,99.8685343893518
"404","Raoultella ornithinolytica","150",10.0195045666704,99.998574448766,99.4826565109796,79.0963211902763,94.0967133421491,99.9993957485286,99.8988171168048,99.9299162166774
"405","Raoultella ornithinolytica","300",17.2162518378133,99.9980030185093,99.5246058735043,79.3230275188776,95.2430094724846,99.9990448990953,99.9190880992627,99.8758311156523
"406","Raoultella planticola","75",69.6944257712812,99.9975545887974,99.6266803473463,99.2150750574876,89.109704689531,99.9989846215863,99.8066076953911,99.8685343893518
"407","Raoultella planticola","150",85.9166826028809,99.9960078611336,99.8254201939314,98.9692879133095,94.0967133421491,99.9993957485286,99.8988171168048,99.9299162166774
"408","Raoultella planticola","300",92.1237721391488,99.9868133183598,99.8893061621551,96.9916380363384,95.2430094724846,99.9990448990953,99.9190880992627,99.8758311156523
"409","Rickettsia rickettsii","75",16.7134666274625,100,94.3302716943932,100,98.2424286974419,99.9999463042562,99.880303344951,99.9992517770296
"410","Rickettsia rickettsii","150",31.8923821039903,100,99.7745699268478,100,100,99.9995984399392,99.9995997690667,99.8792270531401
"411","Rickettsia rickettsii","300",48.5196319577298,100,96.4942646392833,100,100,100,100,100
"412","Rothia mucilaginosa","75",98.9307845861,99.7503374802474,99.6349702926437,91.1545622452183,98.2658612537773,99.9928340650921,99.8358339693666,99.704959521932
"413","Rothia mucilaginosa","150",99.7745715720395,99.7140468624141,99.7324099446372,90.8058249914791,99.5937810971202,99.9895833973753,99.9632325999722,99.5494892319522
"414","Rothia mucilaginosa","300",99.91230179198,99.7064974865501,99.7467885810669,90.7189898062924,99.7969614956606,99.9888724993243,99.9785863339749,99.4817085354906
"415","Salmonella enterica","75",25.9207836664313,99.9991178218548,97.61536570479,98.5037534417818,92.2692587928065,99.9985637265709,99.734375175733,99.3165296803926
"416","Salmonella enterica","150",44.2895284677425,99.9996873239526,97.4066078006347,99.9816575113097,96.0060604563769,99.9996354333712,99.8149183371165,99.9899841188071
"417","Salmonella enterica","300",67.058234650492,99.9934405995508,98.9514899544298,95.9217212989595,97.8993095962968,99.9907432494898,99.9098725129002,96.0448797281402
"418","Schaalia meyeri","75",97.7286435869454,99.9910234912287,99.9752010813075,98.8490674085655,93.561060578762,99.8817771667385,99.8233822461711,90.8036166876303
"419","Schaalia meyeri","150",99.7085858000487,99.9846865383029,99.9824536668291,98.1043202183966,94.9896072232502,99.7748638940493,99.7352261101439,85.2276001383943
"420","Schaalia meyeri","300",99.9342667022486,99.9808794062617,99.980608274889,97.6526724220718,95.2198730396231,99.6929688080019,99.6588347803134,81.7650609525367
"421","Schaalia odontolytica","75",97.6384236001354,99.8988600923504,99.8138124713574,93.2387264577104,89.3556529709883,99.8806235131144,99.627973912672,95.1296577720642
"422","Schaalia odontolytica","150",99.4254625841469,99.7991890644526,99.7996352254871,89.2555632685033,90.8688153680163,99.7746892736466,99.6002789116267,92.1957260803938
"423","Schaalia odontolytica","300",99.7519836587693,99.7204464230187,99.7464908065508,86.6955091611786,91.2486041055189,99.6938256794342,99.5456253746133,90.3021301905604
"424","Serratia marcescens","75",60.5941192732581,99.9995402846659,99.5957580543252,99.9049192617964,96.4595287321309,99.9970814834706,99.96079220796,99.6323347091704
"425","Serratia marcescens","150",79.9794641211604,99.9994100762554,99.8039107490203,99.8817691220521,98.8816410319436,99.9967529431023,99.9857166002208,99.5755887919019
"426","Serratia marcescens","300",90.2269559584859,99.9992140520723,99.9055909134213,99.8472726387926,99.1852991603836,99.9955311134965,99.9878135314233,99.4052824300612
"427","Shewanella putrefaciens","75",21.3919391302256,99.9999747426529,99.6490141980193,99.9769903359411,98.6913447147342,99.9980798785257,99.9922037464689,99.5612496603786
"428","Shewanella putrefaciens","150",35.7285293555201,99.999949463333,99.7126279148913,99.9680671087706,99.7091332274308,99.9973468670249,99.996025930829,99.4065698177868
"429","Shewanella putrefaciens","300",50.5897402760954,99.999869458973,99.7792771605843,99.9374791241833,99.9111739340759,99.9953792980897,99.9949838524665,98.9447235022905
"430","Slackia exigua","75",0,100,98.7455754344406,100,0.486858411083184,99.9999872884674,98.7524109069818,99.8031496062992
"431","Slackia exigua","150",0,100,98.745373775848,100,1.23225044425007,99.9999618419447,98.7616846856177,99.7293749297989
"432","Slackia exigua","300",0,100,98.7431231794879,100,2.41241095839549,99.9999738512936,98.7722084672678,99.3428954175905
"433","Sphingomonas paucimobilis","75",93.4502414512785,99.9999874021335,99.9562395715325,99.9857305936073,97.5642375560755,99.9977278243527,99.9809011444887,99.3126114067963
"434","Sphingomonas paucimobilis","150",97.0487441230805,99.9999872377224,99.9804485919387,99.9961113703531,99.4948195351083,99.9972175343443,99.9937139392851,99.0905895982852
"435","Sphingomonas paucimobilis","300",97.815783755401,99.9999868948294,99.9857913891939,99.9987223386314,99.7494047037918,99.9949440288839,99.9935769547157,98.544325971602
"436","Staphylococcus aureus","75",7.67296006901635,99.9992657798663,99.0784817422267,97.1407881397217,95.2793923601367,99.9981020790384,99.9491647973531,99.4209976269309
"437","Staphylococcus aureus","150",13.5896052659772,99.9981805100521,99.4090599857274,97.6981895223421,97.1204145978778,99.997675249205,99.974498742942,99.4490414801565
"438","Staphylococcus aureus","300",32.2802802742589,99.9980145019218,99.3224358944581,97.9095018354117,97.5385099336928,99.9969154705077,99.9734419112087,99.064855498049
"439","Staphylococcus epidermidis","75",90.3807615230461,99.9997493434051,99.9973437045799,98.9035087719298,95.4367666232073,99.9980416033745,99.9892745807564,98.9456609894566
"440","Staphylococcus epidermidis","150",93.2526475037821,99.9990951372677,99.9767518996804,99.7088320931737,97.3062807284814,99.9975597108257,99.958614373138,99.8294970161978
"441","Staphylococcus epidermidis","300",96.5065502183406,99.999689284993,99.9988609817923,98.6607142857143,97.3799126637555,99.9967839387828,99.9918197783263,98.2920110192837
"442","Stenotrophomonas maltophilia","75",75.037726664523,99.9998478198843,99.8217112988322,99.9469854825398,96.0293655586899,99.9993659162138,99.9712468927825,99.8017970356261
"443","Stenotrophomonas maltophilia","150",88.3913945275006,99.9997046475174,99.9286991628046,99.9001867197746,98.5095839978982,99.9991790318476,99.9905237777485,99.7987686363752
"444","Stenotrophomonas maltophilia","300",93.522004982225,99.9997201073223,99.9536772594023,99.9298939086292,99.0298399757459,99.9989047605162,99.9919099022704,99.7490492163695
"445","Streptobacillus moniliformis","75",87.2239747634069,99.9998996982422,99.9917804827563,99.8194945848375,87.2239747634069,99.9998996982422,99.9917804827563,99.8194945848375
"446","Streptobacillus moniliformis","150",96.4080459770115,100,99.9974945506477,100,96.4080459770115,100,99.9974945506477,100
"447","Streptobacillus moniliformis","300",99.512987012987,99.9998964075162,99.9995858943182,99.8371335504886,99.512987012987,99.9998964075162,99.9995858943182,99.8371335504886
"448","Streptococcus agalactiae","75",16.7880897031042,99.999370309343,99.1800148807457,98.8770556726133,97.7223579090155,99.9929404257757,99.6618684270208,99.9531968259034
"449","Streptococcus agalactiae","150",28.0650455262476,99.9968297196871,99.5762635291029,97.3739040468479,98.6007432458166,99.9936312417827,99.8195074142185,99.9502351440573
"450","Streptococcus agalactiae","300",41.744466885872,99.9956706527178,99.4232289145392,97.4715867250146,99.5648764207365,99.9850378343865,99.9266395664059,99.9033211414525
"451","Streptococcus anginosus","75",35.7476423443801,99.9970303439288,99.7710116727151,97.5766793052008,98.0202428825581,99.9948298968217,99.6178903188473,99.9775507854746
"452","Streptococcus anginosus","150",55.1566171923315,99.9958681678011,99.5979575247749,98.5624344882848,99.1195263397962,99.9851587602118,99.850444415978,99.9234025469628
"453","Streptococcus anginosus","300",70.0173406408306,99.9952143790949,99.8884934189024,98.2445215549032,99.6807170588744,99.9899079017328,99.9306361485596,99.956604064407
"454","Streptococcus constellatus","75",24.8525941223165,99.9987810494189,99.5990262197669,99.0005970509815,92.6701644581045,99.9728483069281,99.298793398967,99.6324215321425
"455","Streptococcus constellatus","150",39.3645317912462,99.9972989086554,99.6571370358919,98.6037296565241,96.1636410615186,99.9616999652369,99.6110586978574,99.4993668992068
"456","Streptococcus constellatus","300",54.4718222022651,99.9961788227889,99.7527861332234,98.5730834514101,97.8284765282824,99.9509027308584,99.7560337046958,99.3879220665068
"457","Streptococcus dysgalactiae","75",19.1213080148655,99.9983872830235,97.7941262211934,86.5194262347468,94.4961134720224,99.9810053345366,99.4244890296762,99.7573326651046
"458","Streptococcus dysgalactiae","150",33.3283596053071,99.9970030107128,98.1268100377598,87.4031314173418,97.2069042369812,99.9726204574902,99.6932425624499,99.6687690898831
"459","Streptococcus dysgalactiae","300",49.586812138922,99.9948562496442,98.5920926346079,84.7271529587883,98.3554554115147,99.9655669357665,99.7997073877718,99.5995868359104
"460","Streptococcus equinus","75",81.8402658983143,99.9993252505287,99.6521262561703,99.9282989418548,97.7811390746085,99.9929641028388,99.588810118639,99.9641351876736
"461","Streptococcus equinus","150",91.3154648137127,99.9991657426069,99.8669841271009,99.4751906136754,99.0862461370932,99.9869060210079,99.8640240497682,99.9275421676089
"462","Streptococcus equinus","300",95.7803121249383,99.9984515042797,99.9178286478987,99.846075215013,99.4904661968488,99.9872877740613,99.8930085737887,99.9332217484964
"463","Streptococcus gordonii","75",89.1458332621927,99.9957424052785,99.9259220011566,98.8435061263802,97.7811390746085,99.9929641028388,99.588810118639,99.9641351876736
"464","Streptococcus gordonii","150",96.0717061526007,99.9967167860669,99.9642607341259,99.5619479555016,99.0862461370932,99.9869060210079,99.8640240497682,99.9275421676089
"465","Streptococcus gordonii","300",98.2766819233063,99.994354736132,99.9830985047246,98.5316285018362,99.4904661968488,99.9872877740613,99.8930085737887,99.9332217484964
"466","Streptococcus intermedius","75",70.6731368921346,99.9986739263515,99.5858158321838,99.8323882258418,98.0202428825581,99.9948298968217,99.6178903188473,99.9775507854746
"467","Streptococcus intermedius","150",85.59695148041,99.996309517857,99.8214550177132,99.4260037626804,99.1195263397962,99.9851587602118,99.850444415978,99.9234025469628
"468","Streptococcus intermedius","300",92.554440935626,99.9961598564981,99.8970349547905,99.5700811434026,99.6807170588744,99.9899079017328,99.9306361485596,99.956604064407
"469","Streptococcus mitis","75",64.1840952612551,99.9923460896538,97.6557047378944,98.9153707001371,96.599925092767,99.9887167365278,99.6102180995949,99.7174990992136
"470","Streptococcus mitis","150",82.5156887554275,99.9934465078534,98.8019805743459,99.3553797254401,98.5929125731276,99.9838882717653,99.8393942631307,99.6311141299672
"471","Streptococcus mitis","300",90.243135877675,99.9913305600624,99.3247389326588,99.128191937681,99.2128272987421,99.9820614399315,99.8983655952901,99.6580175959268
"472","Streptococcus mutans","75",84.4929041190723,99.9993977025363,99.9769453605044,99.5108030982471,97.5979984794102,99.9915773145992,99.7201868428175,99.9325617919554
"473","Streptococcus mutans","150",96.3593610638125,99.9959415502061,99.9509986161368,99.6645420999665,98.472990841863,99.9915163043236,99.8361610171445,99.9244622907804
"474","Streptococcus mutans","300",98.716119828816,99.99751125638,99.9956510213887,98.2954545454545,99.4551577487155,99.9824801353935,99.9226503089846,99.8625442149442
"475","Streptococcus pneumoniae","75",66.1353986004818,99.967056636855,99.3963139107187,94.9578369204996,95.3766811022962,99.9851668465207,99.4087177707432,99.8221629200941
"476","Streptococcus pneumoniae","150",84.6250671320617,99.9652668351769,99.733996375512,96.7277893163518,97.8765458182571,99.9773939892338,99.7339482535381,99.7467112772714
"477","Streptococcus pneumoniae","300",92.3633712172721,99.9473996327669,99.8235102282298,94.3431672144411,98.749888084892,99.9739530917151,99.825614184235,99.7091937961575
"478","Streptococcus pyogenes","75",70.7299336423961,99.9954643017872,99.8341068331947,98.8565620632702,97.5979984794102,99.9915773145992,99.7201868428175,99.9325617919554
"479","Streptococcus pyogenes","150",81.7164179104478,99.9891572252536,99.9548064946374,93.418647166362,98.472990841863,99.9915163043236,99.8361610171445,99.9244622907804
"480","Streptococcus pyogenes","300",89.0089418777943,99.9849017468158,99.9238928743021,97.0546414787731,99.4551577487155,99.9824801353935,99.9226503089846,99.8625442149442
"481","Streptococcus sanguinis","75",91.4486119892634,99.9958801153878,99.8787227476251,99.3603856243772,97.7811390746085,99.9929641028388,99.588810118639,99.9641351876736
"482","Streptococcus sanguinis","150",97.6540350387332,99.9977249862755,99.975503821449,99.3897423807501,99.0862461370932,99.9869060210079,99.8640240497682,99.9275421676089
"483","Streptococcus sanguinis","300",99.2026634673131,99.9952357230462,99.9841338632596,99.3005447282935,99.4904661968488,99.9872877740613,99.8930085737887,99.9332217484964
"484","Streptococcus suis","75",76.929497132776,99.9978801410309,99.9178142216645,84.3248204576235,94.5918046697696,99.9880759351773,99.6573099462662,97.3239295984921
"485","Streptococcus suis","150",89.3336693521602,99.9973855434928,99.960275736284,84.1805192952162,97.5307571069925,99.983523417465,99.8421375910781,97.2312333488462
"486","Streptococcus suis","300",95.5819803496183,99.994692065714,99.979088048242,75.5285207422222,98.6385136775057,99.9812170185504,99.9011163814509,96.5632471389213
"487","Stutzerimonas stutzeri","75",27.4345250142422,99.9998374087606,99.4599862958631,98.3799901181159,60.0544278148718,99.9995530730982,99.685596914625,99.5963667478453
"488","Stutzerimonas stutzeri","150",32.4018713771966,99.9997446255566,99.4334584116511,98.2356891584215,69.6768921958465,99.9995002427365,99.7447727225183,99.7453633558818
"489","Stutzerimonas stutzeri","300",35.3413902331867,99.9997777030813,99.4838676705036,99.3744392265918,73.5752766471157,99.9994724559932,99.7939955847263,99.7931358461503
"490","Treponema vincentii","75",38.1530597720897,99.9997923568635,98.7321213235397,99.8802250606531,98.5092119444581,99.999475566946,99.9674802091042,99.9312065469463
"491","Treponema vincentii","150",54.0632971099433,99.9997234611194,98.9203994446215,99.9346712925903,99.9491551865811,99.9995460907942,99.9980635047011,99.9577973617768
"492","Treponema vincentii","300",67.2347647378566,99.9998899816372,99.3220186901438,99.9596372167159,99.9967956543436,99.9996507950943,99.999591647283,99.9590755008525
"493","Tsukamurella pulmonis","75",92.6458416478648,99.99860347796,99.9065280617418,99.8650359113222,96.3432375780202,99.9969162643442,99.9250556653991,99.7009807692376
"494","Tsukamurella pulmonis","150",98.249490874568,99.9985167043368,99.9772913476116,99.8512211755825,99.3475419428284,99.9952254305045,99.9833357639016,99.5262664170615
"495","Tsukamurella pulmonis","300",99.4581223007702,99.99871229779,99.9924291656339,99.8497708564653,99.8674965765359,99.9943752144239,99.9920752652472,99.4692590763219
"496","Tsukamurella tyrosinosolvens","75",91.257142041022,99.9974860843671,99.9336981814411,99.1327832757124,96.3432375780202,99.9969162643442,99.9250556653991,99.7009807692376
"497","Tsukamurella tyrosinosolvens","150",97.8983263727813,99.9984220197201,99.9828969607785,99.2640791133508,99.3475419428284,99.9952254305045,99.9833357639016,99.5262664170615
"498","Tsukamurella tyrosinosolvens","300",99.3691060094839,99.9989423573968,99.9946347614754,99.4533390065289,99.8674965765359,99.9943752144239,99.9920752652472,99.4692590763219
"499","Ureaplasma parvum","75",75.9837035051536,99.9996633017191,99.7806348490438,99.9169733549796,87.1521922201535,99.9996633017191,99.8824051437838,99.9276583832933
"500","Ureaplasma parvum","150",89.6928893112278,100,99.9057276320735,100,97.1154476734401,99.9999873937864,99.9741698095521,99.9908458440132
"501","Ureaplasma parvum","300",95.2397477530237,100,99.9564566133763,100,99.594781672542,100,99.9958473943885,100
"502","Veillonella parvula","75",93.8281390181656,99.9813755403142,99.9458866881371,85.8003629824149,98.3156288696956,99.9938290681954,99.9312360646116,98.8214849448099
"503","Veillonella parvula","150",97.9050146001701,99.9787199581897,99.9677331947816,85.0224819980845,99.5509148469221,99.9908975036772,99.9746760114296,98.4474713221586
"504","Veillonella parvula","300",98.9731261537978,99.9762278687974,99.9697804726974,83.8972790003006,99.6449339709959,99.9894151706593,99.9774616998263,98.2191983171974
"505","Weizmannia coagulans","75",84.9476831863593,99.999924555707,99.9536400702443,99.969226679753,96.7319041512232,99.999924555707,99.9898759937006,99.9729704844428
"506","Weizmannia coagulans","150",94.2726776615146,99.9998994443294,99.9780535623794,99.9683644416324,98.8879994219282,99.9998994443294,99.9956407789326,99.9698522761531
"507","Weizmannia coagulans","300",98.0307826327936,99.9999481491852,99.9937875044417,99.9687890137328,99.6655740609497,99.9998961432107,99.9989128277598,99.9576514921298
"508","Williamsia muralis","75",0,100,99.048126811394,100,0,100,99.048126811394,100
"509","Williamsia muralis","150",0,100,99.0481229707985,100,0,100,99.0481229707985,100
"510","Williamsia muralis","300",0,100,99.0479404470301,100,0,100,99.0479404470301,100
