"","species","read_length","species_sensitivity","species_specificity","species_accuracy","species_precision","genus_sensitivity","genus_specificity","genus_accuracy","genus_precision"
"666","Klebsiella quasipneumoniae","300",40.1080649556072,99.9763801091588,99.5098064232628,82.2154313379844,98.0378870690613,99.972276519845,99.9225288074418,98.2754284482273
"667","Klebsiella variicola","75",12.3928617958724,99.9970496666507,99.5829031688612,91.0019775285983,91.8428384299741,99.980637982362,99.7885263338496,98.8057019908849
"668","Klebsiella variicola","150",22.3414406858774,99.9957106152444,99.4301882760565,95.2333704235642,96.3590869185854,99.981988329946,99.8770114789227,98.9636679882016
"669","Klebsiella variicola","300",35.3477600007666,99.987314980858,99.6818788724635,87.0545206878038,97.6045680061016,99.9713505588303,99.9170297569738,98.2532057100289
"670","Kytococcus sedentarius","75",96.2930930362827,99.9994170136705,99.9633603451335,99.7691137692021,96.2930930362827,99.9994170136705,99.9633603451335,99.7691137692021
"671","Kytococcus sedentarius","150",98.9402349349104,99.9996323909461,99.9902662128364,99.8567792029711,98.9402349349104,99.9996323909461,99.9902662128364,99.8567792029711
"672","Kytococcus sedentarius","300",99.5733674312872,99.9994238848902,99.9949078518535,99.7701146677636,99.5733674312872,99.9994238848902,99.9949078518535,99.7701146677636
"673","Lachnoanaerobaculum umeaense","75",97.201291162662,99.9999394908841,99.8550603049213,99.9971717441749,97.201291162662,99.9999394908841,99.8550603049213,99.9971717441749
"674","Lachnoanaerobaculum umeaense","150",99.5547717888039,99.9999360516293,99.9909575837562,99.975839061444,99.5547717888039,99.9999360516293,99.9909575837562,99.975839061444
"675","Lachnoanaerobaculum umeaense","300",99.8648631730991,99.9999567923798,99.993288230212,99.9996449937356,99.8648631730991,99.9999567923798,99.993288230212,99.9996449937356
"676","Lacticaseibacillus rhamnosus","75",91.4211865072622,99.9999830870812,99.9051358930524,99.9985074404096,94.5219111498021,99.9997972271441,99.9393022987898,99.9811219825965
"677","Lacticaseibacillus rhamnosus","150",95.3325550718386,100,99.9900439710738,100,97.6251119471363,99.9995312908307,99.9943538319862,99.7382453376887
"678","Lacticaseibacillus rhamnosus","300",95.55445961816,99.9999651441637,99.950953904139,99.9962228517469,98.005388236612,99.9994767038555,99.9775995218228,99.9502086339711
"679","Lactobacillus iners","75",94.6902654867257,100,99.997593807664,100,94.6902654867257,99.9986960549141,99.996290453482,97.0521541950113
"680","Lactobacillus iners","150",98.1674302374011,99.9997989709322,99.9953874631248,99.9152183128444,98.2507288629738,99.9961804477118,99.9919781967387,98.4146850229453
"681","Lactobacillus iners","300",99.7711670480549,100,99.9998964361612,100,99.7711670480549,99.9978241746628,99.9977215955459,95.4048140043764
"682","Lactobacillus johnsonii","75",91.40625,100,99.9961408364161,100,96.7633928571429,99.998445612742,99.996992859545,96.5478841870824
"683","Lactobacillus johnsonii","150",94.9311400153022,100,99.9734422368652,100,98.6228003060444,99.9955671838621,99.9883747150051,99.1538461538462
"684","Lactobacillus johnsonii","300",96.5197215777262,99.9998964273655,99.9983435772726,99.7601918465228,98.6078886310905,99.9970999662353,99.9964801017043,93.8189845474614
"685","Lactococcus lactis","75",79.7941656772956,99.9998992683863,99.9075972937161,99.9744081893794,94.376537603385,99.9994959062661,99.9696505111971,99.9029152877454
"686","Lactococcus lactis","150",89.1975095122795,100,99.9278137480543,100,98.0289971391264,99.9996968494411,99.9817051848013,99.9623930987812
"687","Lactococcus lactis","300",93.4059221531068,99.9998439678939,99.9697102370602,99.96249779669,98.7062253506095,99.9991670943409,99.9920264292267,99.8363561303316
"688","Lactococcus raffinolactis","75",91.1335468308292,99.9998988712305,99.8732057436228,99.9577157716388,95.2771295807471,99.9995954799462,99.9278503724092,99.9357715947203
"689","Lactococcus raffinolactis","150",94.696013255521,99.9999244730485,99.9584051476959,99.9838744356052,98.0210766335589,99.9996706610668,99.9825104447648,99.9678327717255
"690","Lactococcus raffinolactis","300",96.2418413801557,99.9998948814074,99.9470575396922,99.9737697315764,98.4490179297213,99.9993977639225,99.9763380686861,99.9140999529053
"691","Lancefieldella parvula","75",99.1781958605045,99.9999421882936,99.9967749238016,99.6193879722577,99.1781958605045,99.9999421882936,99.9967749238016,99.6193879722577
"692","Lancefieldella parvula","150",99.9148567590073,99.9999879634351,99.9996377803738,99.8808311384255,99.9148567590073,99.9999879634351,99.9996377803738,99.8808311384255
"693","Lancefieldella parvula","300",99.9830594798225,99.999978083137,99.9998168259337,99.9984197054664,99.9830594798225,99.999978083137,99.9998168259337,99.9984197054664
"694","Latilactobacillus curvatus","75",87.612158672954,99.9999748129484,99.9396008461977,99.9943477277866,92.5078625431092,99.999823699975,99.9633094016524,99.9616860703165
"695","Latilactobacillus curvatus","150",91.8844015215096,100,99.8688721368979,100,94.961179069828,100,99.9181447135331,100
"696","Latilactobacillus curvatus","300",93.5997927824739,99.9995837918664,99.9684707231799,99.9099364020758,96.0463338352096,99.9993236656196,99.9801194099457,99.8563382514899
"697","Lautropia mirabilis","75",97.6058564022542,99.9999789644718,99.9911079100521,99.7113611185594,97.6058564022542,99.9999789644718,99.9911079100521,99.7113611185594
"698","Lautropia mirabilis","150",99.5570941369289,99.9999515411547,99.9983104749635,99.7991818010808,99.5570941369289,99.9999515411547,99.9983104749635,99.7991818010808
"699","Lautropia mirabilis","300",99.9262108368012,99.9999324857395,99.9994659110139,99.5160136352302,99.9262108368012,99.9999324857395,99.9994659110139,99.5160136352302
"700","Leclercia adecarboxylata","75",82.6746765879214,99.99966595029,99.9234286541375,99.8711017779898,89.5459379874402,99.9989871225651,99.9525891843361,99.6143152875605
"701","Leclercia adecarboxylata","150",92.0683025924008,99.9998843825311,99.9643345773269,99.9643088151191,94.7006173537105,99.9995766216631,99.9753661313185,99.8608996109899
"702","Leclercia adecarboxylata","300",94.3111376266969,99.9997076657294,99.9749376147357,99.8990125251897,95.4150626208758,99.9994315710279,99.9798516199949,99.7979642952248
"703","Legionella anisa","75",91.9879520233933,99.9933493076166,99.8543491832077,99.3073183642582,46.3032079829403,99.9997863218811,97.1412415900348,99.9836748262919
"704","Legionella anisa","150",96.51758329454,99.9828331727235,99.9245388076866,98.3335535146811,49.3567129742065,99.9996774026758,97.3140081819615,99.9829280683421
"705","Legionella anisa","300",97.3081742417753,99.9709839149108,99.9237578149944,97.122213593959,51.8151687845914,99.9995116200311,97.4518005000212,99.977698368089
"706","Legionella feeleii","75",0,100,99.4852048463844,100,46.3032079829403,99.9997863218811,97.1412415900348,99.9836748262919
"707","Legionella feeleii","150",0,100,99.4850592515602,100,49.3567129742065,99.9996774026758,97.3140081819615,99.9829280683421
"708","Legionella feeleii","300",0,100,99.4844062614153,100,51.8151687845914,99.9995116200311,97.4518005000212,99.977698368089
"709","Legionella longbeachae","75",94.0391164936279,99.996527656925,99.938005132532,99.6696628580138,46.3032079829403,99.9997863218811,97.1412415900348,99.9836748262919
"710","Legionella longbeachae","150",98.4581051678889,99.9915745160193,99.9765727389972,99.2133838173402,49.3567129742065,99.9996774026758,97.3140081819615,99.9829280683421
"711","Legionella longbeachae","300",99.1903630756753,99.9862568189906,99.9783869106624,98.761344627477,51.8151687845914,99.9995116200311,97.4518005000212,99.977698368089
"712","Legionella maceachernii","75",0,100,98.595879033024,100,46.3032079829403,99.9997863218811,97.1412415900348,99.9836748262919
"713","Legionella maceachernii","150",0,100,98.5944196310272,100,49.3567129742065,99.9996774026758,97.3140081819615,99.9829280683421
"714","Legionella maceachernii","300",0,100,98.5952915214319,100,51.8151687845914,99.9995116200311,97.4518005000212,99.977698368089
"715","Legionella wadsworthii","75",0,100,99.0309057836963,100,46.3032079829403,99.9997863218811,97.1412415900348,99.9836748262919
"716","Legionella wadsworthii","150",0,100,99.0299066171748,100,49.3567129742065,99.9996774026758,97.3140081819615,99.9829280683421
"717","Legionella wadsworthii","300",0,100,99.0321780320781,100,51.8151687845914,99.9995116200311,97.4518005000212,99.977698368089
"718","Leptotrichia buccalis","75",71.5315676049892,99.9961760643131,99.4895593637871,99.5155071114494,87.014692085252,99.9969957494583,99.5681610191132,99.8249731546429
"719","Leptotrichia buccalis","150",87.6281412927058,99.9958697613241,99.7756769919042,99.5926516330638,96.8677015200739,99.9940361237813,99.8915925292617,99.6570311694708
"720","Leptotrichia buccalis","300",94.7859905448183,99.997191655288,99.9050731124022,99.7141847404053,99.5308194894942,99.9918307717806,99.9768443848319,99.542981841542
"721","Leptotrichia hofstadii","75",68.7060986045411,99.9883919960919,99.8261803793084,96.6586512981932,87.1696115504537,99.9994518840076,99.4693608291088,99.98463314486
"722","Leptotrichia hofstadii","150",87.267303309821,99.9804092340845,99.9411880066992,92.6062398103077,96.519397545112,99.9990890190708,99.7599660328083,99.9770059044338
"723","Leptotrichia hofstadii","300",94.5647577825701,99.992038067577,99.9638115354839,98.359064545903,99.4305111459238,99.9997309346309,99.9765475244351,99.9930463659676
"724","Leptotrichia hongkongensis","75",69.6565312294744,99.9974233468206,99.3395650044428,99.5249315246345,87.5590576235539,99.9995064720833,99.5882000612234,99.8141394080774
"725","Leptotrichia hongkongensis","150",86.9536894807485,99.9975717113576,99.5872145209959,99.787187742111,96.8432695171495,99.9995233613914,99.8420114877182,99.9874389570887
"726","Leptotrichia hongkongensis","300",94.6879855273783,99.9982409409564,99.8804272296258,99.746462377932,99.5583991028953,99.9998367480671,99.9843013627781,99.9868697778186
"727","Leptotrichia shahii","75",66.6973485656652,99.9948704823995,99.7101188005834,99.1022668982399,87.1696115504537,99.9994518840076,99.4693608291088,99.98463314486
"728","Leptotrichia shahii","150",84.9008336696712,99.9922385696957,99.9043690870508,98.5280346977134,96.519397545112,99.9990890190708,99.7599660328083,99.9770059044338
"729","Leptotrichia shahii","300",92.9690612960151,99.9962408731593,99.9360619553736,99.5248617993452,99.4305111459238,99.9997309346309,99.9765475244351,99.9930463659676
"730","Leptotrichia sp. oral taxon 212","75",87.5996032088376,99.9989514915249,99.8928744334815,99.8070085660194,87.5830612765489,99.9991575529232,99.5708368096559,99.9673937665415
"731","Leptotrichia sp. oral taxon 212","150",96.455615000211,99.998397932096,99.9577001224389,99.7412284370588,96.6824040828292,99.9990016934722,99.8304458168374,99.9707184793937
"732","Leptotrichia sp. oral taxon 212","300",99.0629905372835,99.9992693767959,99.9912003487806,99.8799447539641,99.4709348653745,99.9998122360599,99.9817782888987,99.9942431281858
"733","Leptotrichia sp. oral taxon 498","75",61.1966385377357,99.9962298525223,99.8540667993888,97.2638998341244,87.5560758841857,99.9991653035705,99.4941712984231,99.976659568199
"734","Leptotrichia sp. oral taxon 498","150",80.0394963907857,99.9876590517965,99.8240006146772,97.8793139325157,96.4755241546048,99.9989805682589,99.8064136512955,99.9695813879723
"735","Leptotrichia sp. oral taxon 498","300",90.091161052283,99.9954655522402,99.9578936199062,97.5287323600328,99.4743204804043,99.999784719371,99.9786373726461,99.9944754024944
"736","Leptotrichia sp. oral taxon 847","75",70.3289990400558,99.9949099232809,99.8245738864125,98.7622549019608,87.0817336997786,99.9995794345603,99.3943013821634,99.9901766966687
"737","Leptotrichia sp. oral taxon 847","150",87.91460160122,99.9876265266297,99.4483312697096,99.6998982706002,96.2699058359282,99.9991024376671,99.5995968921426,99.99222999223
"738","Leptotrichia sp. oral taxon 847","300",95.2056024420901,99.9952095808383,99.9675922714297,99.1398653702319,99.4822665221143,99.9998913777859,99.9756683188051,99.9977759985766
"739","Leptotrichia trevisanii","75",74.4286261848224,99.9946542853388,99.7321365941588,88.9417106563537,86.7191241507611,99.9977104196448,99.7434032138589,92.343069485618
"740","Leptotrichia trevisanii","150",90.7725092156468,99.9926322126486,99.9200340642841,91.5581710392297,96.5819361463455,99.9965407723444,99.9300830322768,93.6673117855302
"741","Leptotrichia trevisanii","300",97.4150223944153,99.9952092736331,99.9632142271997,93.2021229808738,99.5842823360548,99.9953214193769,99.98573351662,92.9707923495867
"742","Leptotrichia wadei","75",69.4038454062081,99.9955728867025,99.6255675615627,88.3905739896669,86.8395505010167,99.9980454075391,99.7216120026069,93.5828055327223
"743","Leptotrichia wadei","150",87.380404666266,99.9932064655177,99.8084012059293,89.5399763134701,96.893855601867,99.9971843598831,99.910124077918,94.5736798922178
"744","Leptotrichia wadei","300",95.058112008654,99.9961637196876,99.9378655525102,92.1910209455995,99.5101001689016,99.9961672225074,99.9862480933713,93.741341435314
"745","Leuconostoc mesenteroides","75",85.6565046769979,100,99.9228029955408,100,97.6832506478086,99.999597912249,99.9873228482792,99.6367257494606
"746","Leuconostoc mesenteroides","150",95.0074216478258,100,99.9479212800883,100,99.4026422381304,99.9985705478612,99.9924353395054,99.7368975333773
"747","Leuconostoc mesenteroides","300",97.8194968599041,99.9999481456883,99.9875123718203,99.9413979968251,99.7961794077719,99.9994291686468,99.9979128053039,99.5076392762693
"748","Ligilactobacillus salivarius","75",93.9413871502125,99.9999243310475,99.9509255170415,99.9800885701153,94.401959186323,99.9996973241899,99.954634968565,99.920792849059
"749","Ligilactobacillus salivarius","150",97.3475006187847,99.9998995552306,99.9454531019902,99.9546896239239,97.5838136669203,99.9997991104611,99.9510683369898,99.9095840867993
"750","Ligilactobacillus salivarius","300",97.7264726671317,99.999948081454,99.9812561612701,99.9823134064379,97.90403352105,99.9997398519347,99.9828614007718,99.9253935145677
"751","Limosilactobacillus fermentum","75",92.2620952265037,99.9999711813042,99.8211703511195,99.9933504515657,93.1004950638497,99.9998616087932,99.8393097904916,99.9714174874094
"752","Limosilactobacillus fermentum","150",95.2326167789064,99.9998689987816,99.8976931164621,99.9866223292667,95.8180391148729,99.9996507353545,99.9103523712881,99.9621106083375
"753","Limosilactobacillus fermentum","300",97.7791235777029,99.9997897468455,99.9495354822185,99.9689355184428,98.1599832101678,99.9994753746717,99.9572515281153,99.9211599318339
"754","Listeria monocytogenes","75",84.0469933529139,99.9997982155189,99.8963538923173,99.9632285346571,97.743082392951,99.9995964310379,99.9849642977249,99.9367788841473
"755","Listeria monocytogenes","150",92.5873129009266,99.9997989988131,99.9789542254403,99.9230769230769,99.1446899501069,99.9996984982196,99.9972941146995,99.8922800718133
"756","Listeria monocytogenes","300",96.7741935483871,99.9997915961133,99.9788806102261,99.9670075882547,99.5528585116576,99.9995831922265,99.9966871545453,99.9358768836165
"757","Lysinibacillus sphaericus","75",83.7638506449385,99.9999663442205,99.9119719758634,99.9882420440458,95.7448298438276,99.9997821815554,99.9775961395677,99.8948279834847
"758","Lysinibacillus sphaericus","150",93.2457448633558,100,99.9898442892525,100,97.6527119814679,99.9998996190785,99.9967259537317,99.9101433098029
"759","Lysinibacillus sphaericus","300",96.2842502484407,99.9997924783024,99.9789827298851,99.8927252369745,98.0456765124746,99.999688346217,99.9888528474658,99.8586754489007
"760","Macacine alphaherpesvirus 1","75",20.310421286031,100,99.9099361433724,100,38.3592017738359,100,99.9303345794589,100
"761","Macacine alphaherpesvirus 1","150",37.710970464135,100,99.8816425725954,100,58.1751054852321,100,99.9205271465437,100
"762","Macacine alphaherpesvirus 1","300",52.4770642201835,100,99.9463733142017,100,71.0091743119266,100,99.9672856511346,100
"763","Macrococcus canis","75",90.2204221136472,100,99.8773441776993,100,97.3404672613481,99.9997779347314,99.9661298088233,99.9641461379257
"764","Macrococcus canis","150",96.0334024941402,100,99.8967523263405,100,99.1819230708486,99.9999863385589,99.9776697843154,99.9998475721289
"765","Macrococcus canis","300",97.8975464144492,99.9999600833512,99.9729786940461,99.9970139437923,99.5365671279737,99.999855312984,99.9935422959859,99.9843980266901
"766","Mammalian orthorubulavirus 5","75",94.9235508540713,100,99.9760666314299,100,98.6854822419036,100,99.959968377158,100
"767","Mammalian orthorubulavirus 5","150",99.9615725359911,100,99.9998238055914,100,99.9945291631002,100,99.9998238055914,100
"768","Mammalian orthorubulavirus 5","300",100,100,100,100,100,100,100,100
"769","Mannheimia haemolytica","75",95.3017642296455,99.9982676727951,99.9782538602514,97.9854536299746,97.3154546176682,99.9972545766686,99.9587118162,99.7545236466807
"770","Mannheimia haemolytica","150",98.2409445368443,99.9982407095898,99.9903351114469,99.4024035995877,99.1066503739487,99.9965085856491,99.9887317511639,99.6221204675245
"771","Mannheimia haemolytica","300",99.1493075665546,99.997560830435,99.9944603235891,97.4148268908633,99.5943931143441,99.9973154448532,99.9916130464755,99.7972976764893
"772","Mannheimia varigena","75",88.2625097871735,99.9995904922539,99.7517176827117,99.9784992474737,97.524093620927,99.997438697793,99.9434287111567,99.8824939484383
"773","Mannheimia varigena","150",95.5014242215892,99.9989879187866,99.9531176746367,99.8972567553683,99.314795633814,99.9956375869566,99.9870773077524,99.6562200191877
"774","Mannheimia varigena","300",98.092482714657,100,99.9597233021922,100,99.6394686907021,99.9967186704476,99.9889213196261,99.8526265747564
"775","Marinilactibacillus sp. 15R","75",95.6555401970666,99.9999937085646,99.8179568084621,99.998373454782,95.6555401970666,99.9999937085646,99.8179568084621,99.998373454782
"776","Marinilactibacillus sp. 15R","150",98.2522347678595,100,99.9707344862722,100,98.2522347678595,100,99.9707344862722,100
"777","Marinilactibacillus sp. 15R","300",98.9372011433962,99.9999599638888,99.9544555261701,99.996145231922,98.9372011433962,99.9999599638888,99.9544555261701,99.996145231922
"778","Megamonas funiformis","75",93.6253320769201,99.9999328875212,99.9393572132422,99.9763196681067,94.6630397787022,99.9999328875212,99.9490299195826,99.9765957937475
"779","Megamonas funiformis","150",98.7012665311789,100,99.9813519452905,100,99.1752536089345,99.9999832007368,99.9882468169142,99.9971199815679
"780","Megamonas funiformis","300",99.775466326569,100,99.9980154847089,100,99.9329061722113,99.9999648262169,99.9994477794719,99.9975800862105
"781","Megasphaera elsdenii","75",96.9112881190895,100,99.9865165241756,100,98.2732265370397,99.9999743814399,99.9746610958241,99.9988204765275
"782","Megasphaera elsdenii","150",98.9662397423115,99.9998489401526,99.9965409234026,99.9183010623572,99.411217365726,99.9999497458648,99.9955385566598,99.9831593129
"783","Megasphaera elsdenii","300",99.5071610263216,100,99.9978253015815,100,99.4926951189485,99.9998941515559,99.9922329964819,99.9951758406098
"784","Megasphaera stantonii","75",97.5716705098094,99.9999494965116,99.9818710145256,99.9862567421212,98.2249528883905,99.9999661792065,99.9817708903472,99.9911679514448
"785","Megasphaera stantonii","150",98.9210992982959,99.9998977062676,99.9894759317556,99.9950087347142,99.3457239964843,99.9998642035109,99.9916139338388,99.9837957699511
"786","Megasphaera stantonii","300",99.0463186319452,99.9998952056561,99.9932342974502,99.9793362534734,99.4004869305157,99.9998948524932,99.9942353479386,99.9803311132199
"787","Melissococcus plutonius","75",93.3736883813185,100,99.925568214034,100,93.3736883813185,100,99.925568214034,100
"788","Melissococcus plutonius","150",98.7962596140124,100,99.9944860197413,100,98.7962596140124,100,99.9944860197413,100
"789","Melissococcus plutonius","300",99.8492826878869,100,99.9982916082614,100,99.8492826878869,100,99.9982916082614,100
"790","Metapneumovirus hominis","75",0,100,99.3491899429012,100,97.7375401042769,100,99.9866396716306,100
"791","Metapneumovirus hominis","150",0,100,99.3490447899247,100,99.9895259946505,100,99.9998908425964,100
"792","Metapneumovirus hominis","300",0,100,99.3490341149546,100,100,100,100,100
"793","Methanothermobacter wolfeii","75",0.337578654416902,100,88.1226385340041,100,0.6548628791578,100,88.1604133628608,100
"794","Methanothermobacter wolfeii","150",0.894051148975738,100,97.1953640641349,100,1.75505649346576,100,97.2195234671238,100
"795","Methanothermobacter wolfeii","300",1.52539741750294,100,88.278329981907,100,3.65058120041152,100,88.5288168873677,100
"796","Micrococcus luteus","75",47.2709313219709,99.9818856166555,99.4478211205442,88.4345680921258,74.7840341881192,99.9997369411629,99.4899283323778,97.7522668086093
"797","Micrococcus luteus","150",67.3304972184464,99.9640673181537,99.6456526033879,86.6856472812467,79.4728609316272,99.9996731608586,99.5774676475061,97.3733137249338
"798","Micrococcus luteus","300",82.7317307161486,99.9443439974402,99.7668362384995,86.6440711720092,82.2193766319175,99.9996495845673,99.6339922617144,97.61610657757
"799","Micrococcus lylae","75",0,100,99.2801393354902,100,50.6665018657481,99.9997325762519,99.1313458026068,99.5796122835655
"800","Micrococcus lylae","150",0,100,99.2802773187414,100,56.6456805230954,99.9995828434452,99.2535491335624,99.6630934472199
"801","Micrococcus lylae","300",0,100,99.28147851069,100,61.2109297776623,99.9995801794506,99.3393244252571,99.7971797525097
"802","Mobiluncus curtisii","75",98.5713979975497,99.9999748879583,99.9782562611141,99.9874721469353,98.5713979975497,99.9999748879583,99.9782562611141,99.9874721469353
"803","Mobiluncus curtisii","150",99.5018693134635,100,99.9969777897751,100,99.5018693134635,100,99.9969777897751,100
"804","Mobiluncus curtisii","300",99.660711862308,100,99.9957223689489,100,99.660711862308,100,99.9957223689489,100
"805","Mogibacterium diversum","75",96.5831294566708,99.9999257436551,99.905635814898,99.9904037397064,97.7894989526455,99.9999153719747,99.9389524207095,99.9893220760726
"806","Mogibacterium diversum","150",98.974612778868,99.9999597143229,99.9711213446265,99.9913241786579,99.376664567497,99.9999343378388,99.9822869983,99.9872892409762
"807","Mogibacterium diversum","300",99.6414665132213,99.9999320728579,99.9903643482403,99.9840265644706,99.7425242880806,99.9999111858852,99.9933089047287,99.9767342929702
"808","Moraxella osloensis","75",96.9828221296397,99.9999306684845,99.975807173401,98.6070621996723,97.0262735402252,99.9993787032504,99.9759196232392,92.5334715246938
"809","Moraxella osloensis","150",97.9495742906971,99.9997916274442,99.9921685172672,95.7754443172495,97.9881778407108,99.9989334864056,99.9918336579321,90.5238815010807
"810","Moraxella osloensis","300",99.1528050167461,99.9997902828349,99.9947823836198,97.5548766672129,99.171771917533,99.9986175060932,99.9939488650176,89.2729448201311
"811","Mumps orthorubulavirus","75",99.6127047435344,100,99.9955484551178,100,98.6854822419036,100,99.959968377158,100
"812","Mumps orthorubulavirus","150",100,100,100,100,99.9945291631002,100,99.9998238055914,100
"813","Mumps orthorubulavirus","300",100,100,100,100,100,100,100,100
"814","Muribaculum intestinale","75",96.1277474161816,99.9998741516485,99.8036868482264,99.9492708284283,97.0994150510429,99.9998489749493,99.8539499006147,99.940786979387
"815","Muribaculum intestinale","150",97.2189412838441,99.9999832730662,99.9894314017468,99.9907355938484,98.2012795704858,99.9999832730662,99.9931880442806,99.9908122013965
"816","Muribaculum intestinale","300",98.1837446009579,99.9999129637626,99.9060363640044,99.9882767661958,98.9275697324958,99.9998782259445,99.9431035832608,99.9830121756003
"817","Mycobacterium gordonae","75",93.5338921718799,99.9946011523495,99.9658419527829,94.7578367585904,70.8488796549227,99.9649408740625,99.1261618083886,98.3267286048556
"818","Mycobacterium gordonae","150",97.5504536776021,99.9907673335923,99.9786183076063,92.6525884693619,84.0545768791197,99.9417687267781,99.4885487936015,97.7196662677674
"819","Mycobacterium gordonae","300",98.0510733857636,99.9886336556755,99.9808453868334,90.8931705359099,90.0879646969161,99.9247152236875,99.6444634709231,97.2029510791538
"820","Mycobacterium kansasii","75",93.2841523911154,99.9953369010884,99.94513335293,99.1557785363345,70.8488796549227,99.9649408740625,99.1261618083886,98.3267286048556
"821","Mycobacterium kansasii","150",98.7734458232284,99.9935945353344,99.9844440450271,98.9449242586077,84.0545768791197,99.9417687267781,99.4885487936015,97.7196662677674
"822","Mycobacterium kansasii","300",99.6196244313628,99.9936795166395,99.9907750247238,98.9729711796423,90.0879646969161,99.9247152236875,99.6444634709231,97.2029510791538
"823","Mycobacterium marinum","75",20.6160018881284,100,99.6633781778786,100,97.6516403115412,99.9905523412856,99.9806343622475,97.778565520501
"824","Mycobacterium marinum","150",32.8333333333333,100,99.0322416034052,100,99.3263888888889,99.9971574267809,99.987492783336,99.8046193566395
"825","Mycobacterium marinum","300",48.9377289377289,100,99.7837995446452,100,99.7313797313797,99.9937698779831,99.9926589037158,98.5521235521235
"826","Mycobacterium parascrofulaceum","75",0,100,99.0719736845798,100,70.8488796549227,99.9649408740625,99.1261618083886,98.3267286048556
"827","Mycobacterium parascrofulaceum","150",0,100,99.0717198344836,100,84.0545768791197,99.9417687267781,99.4885487936015,97.7196662677674
"828","Mycobacterium parascrofulaceum","300",0,100,99.0708974131764,100,90.0879646969161,99.9247152236875,99.6444634709231,97.2029510791538
"829","Mycobacterium scrofulaceum","75",0,100,99.631222621884,100,70.8488796549227,99.9649408740625,99.1261618083886,98.3267286048556
"830","Mycobacterium scrofulaceum","150",0,100,99.631005379,100,84.0545768791197,99.9417687267781,99.4885487936015,97.7196662677674
"831","Mycobacterium scrofulaceum","300",0,100,99.6303203338324,100,90.0879646969161,99.9247152236875,99.6444634709231,97.2029510791538
"832","Mycobacterium szulgai","75",0,100,99.6820706687528,100,70.8488796549227,99.9649408740625,99.1261618083886,98.3267286048556
"833","Mycobacterium szulgai","150",0,100,99.6819021601181,100,84.0545768791197,99.9417687267781,99.4885487936015,97.7196662677674
"834","Mycobacterium szulgai","300",0,100,99.6828867670366,100,90.0879646969161,99.9247152236875,99.6444634709231,97.2029510791538
"835","Mycobacteroides abscessus","75",94.3552628433485,99.9952146848606,99.9249229134955,97.9283719672721,94.4578034519759,99.9968053810857,99.921140241401,99.6535313454197
"836","Mycobacteroides abscessus","150",96.697987370706,99.9940432371388,99.9562172293303,97.5154429823217,96.4274027187359,99.994652994257,99.9458407452431,99.4783775744055
"837","Mycobacteroides abscessus","300",97.4111971892099,99.9920965108802,99.9597465374924,96.9257909839666,96.9834596313564,99.9933304388998,99.9512865076955,99.4742500094012
"838","Mycobacteroides chelonae","75",90.7604325825652,99.9956033966698,99.9656740597058,92.720742176379,94.4578034519759,99.9968053810857,99.921140241401,99.6535313454197
"839","Mycobacteroides chelonae","150",96.5857905992641,99.9965924399527,99.9874103691467,93.5011395048384,96.4274027187359,99.994652994257,99.9458407452431,99.4783775744055
"840","Mycobacteroides chelonae","300",98.4946739894158,99.9962546416908,99.991597747261,94.0627685466847,96.9834596313564,99.9933304388998,99.9512865076955,99.4742500094012
"841","Mycobacteroides immunogenum","75",83.1825097376949,99.99927920533,99.960713547417,98.8779404530497,94.4578034519759,99.9968053810857,99.921140241401,99.6535313454197
"842","Mycobacteroides immunogenum","150",89.7960823178086,99.9993121569831,99.9750057267297,99.0982458521033,96.4274027187359,99.994652994257,99.9458407452431,99.4783775744055
"843","Mycobacteroides immunogenum","300",90.9208901207808,99.9992204729877,99.9780098490123,98.9874899505696,96.9834596313564,99.9933304388998,99.9512865076955,99.4742500094012
"844","Neisseria brasiliensis","75",91.6662419001743,99.9997283628337,99.9383739205465,99.9637395869815,96.1682799923171,99.9995670017925,99.8543159032555,99.8910817314974
"845","Neisseria brasiliensis","150",96.1237464828804,99.9997994927166,99.940259614672,99.7311827956989,98.1179128122266,99.9987312775793,99.9368746413426,99.9706443177348
"846","Neisseria brasiliensis","300",97.6811993624255,99.9995785907231,99.9824990556126,99.9753664244365,98.6121587720273,99.9997312769107,99.9683152597464,99.9975864399299
"847","Neisseria cinerea","75",75.4031410060781,99.9921376616676,99.9136666346009,94.2367370037871,95.7820500351588,99.9977614633436,99.3060681013935,99.9878354580133
"848","Neisseria cinerea","150",90.6120713878858,99.9882894166122,99.8175517837092,98.6684443106327,97.8967166211642,99.9953616527091,99.8130338487242,99.9465570375433
"849","Neisseria cinerea","300",96.1568453162753,99.9891245691288,99.978433574609,93.9260824841679,99.3468201900336,99.9976547833801,99.8968919405482,99.9871332576102
"850","Neisseria elongata","75",88.5432529131419,99.9963516898554,99.6714896732023,99.5863705842551,95.2467255612545,99.9988729268551,99.6421328912822,99.983508723262
"851","Neisseria elongata","150",95.4212196655813,99.9904146962039,99.8519568449373,97.5233287486248,98.3405360634704,99.9979203443157,99.8824787962563,99.9737660156297
"852","Neisseria elongata","300",98.0698155584827,99.9943248667959,99.9384752549605,99.4523534010348,99.4784448316217,99.9986606681271,99.9504040156848,99.9808985414234
